name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,Level 1 Category,level 2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
No-Boil Lasagna,"Brand: DELVERDE
CASE | 10 x 16 OZ",,,756851,70a2030b-c7ef-4b0a-8202-41dea30583e3,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/f02a235b-6257-5934-9193-8e1e597d1ee7.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
NY Beef Ravioli,"Brand: WILDKALE
CASE | 16 x 1.5 LB",,,614253,6c3aab36-78f2-48d1-9ee8-887e617cbaed,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
NY Cheese Ravioli,"Brand: WILDKALE
CASE | 16 x 1.5 LB",,,614254,ad603d48-1ebc-460f-bcea-cf8d933540ca,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Occhi Di Lupo Rigate #58B,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,808069,41a70833-e82a-4740-9165-9af7c20f0ee8,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8d0ffc85-b111-5253-9153-e1e34c0902ce.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orecchiette Bulk Pasta #91B,"Brand: DE CECCO
CASE | 4 x 5 LB",,,809980,fe0f3018-96af-4a32-8bd0-762fdba115ec,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/6783f574-84d7-57bd-89fb-aea0427b3029.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orecchiette Pasta,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856817,b292af8b-f3f6-45b0-9ba5-63a2d80b04bf,EACH,,CASE,,39153211643,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/191e34e1-1ba0-597e-accd-a6b7cde17108.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orecchiette Pasta #84,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,820395,da4ce497-f209-4ece-a18d-653c6dd45948,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/59dae5ab-52d0-59ca-a843-e45a444f6c97.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orecchiette Pasta #91,"Brand: DE CECCO
CASE | 12 x 1 LB",,,810051,3da3a35c-bb5e-47d3-9ead-91ad8e83e0df,EACH,,CASE,,24094001125,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0ac45065-564a-5ddd-98fb-5a88ee167535.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orecchiette Pugliesi Pasta,"Brand: DAL RACCOLTO
CASE | 16 x 500 GR",,,822348,049ea9c9-b910-4c5e-8a69-5e2c5234f6e1,EACH,,CASE,,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ae2d5f85-b099-5a1a-9bb0-bff14fad9c1f.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orecchiette Strascinate Pasta,"Brand: RISCOSSA
CASE | 12 x 17 OZ",,,811494,14317a2a-87ca-4eae-98cc-844d8a768d2b,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/cba0b9b8-c3b6-5036-a511-577eb0911940.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Cavatappi,"Brand: FELICETTI
CASE | 12 x 16 OZ",,,813717,75d61a81-8b05-43db-9283-203d20075d4f,EACH,,CASE,,8.00E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/adce2aef-489d-5a92-9423-3fb9b9dc7021.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Pasta Tagliolini Egg,"Brand: CIPRIANI
CASE | 12 x 250 GR",,,987017,34e59231-2b76-4c34-865d-a89fdd23fcdd,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/81a1831d-f7bb-4be9-9cc8-cf14da943775.png""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Penne Rigate,"Brand: FELICETTI
CASE | 12 x 16 OZ",,,813715,683bf99e-d7bb-447c-bc46-03b6e5c3b598,EACH,,CASE,,8.00E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a1f4bdb7-c89b-5a5f-a3a4-5b3e02c20205.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Pici Pasta,"Brand: BORGO DE MEDIC
CASE | 12 x 250 GR",,,541187,015ebe05-3edf-4919-8e72-45e94b5e2182,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Single Grain Spaghettoni,"Brand: FELICETTI
CASE | 12 x 17.6 OZ",,,813825,bacfa00d-e970-4104-b92b-38f011b573b6,EACH,,CASE,,8.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/24f4fd97-d326-4fb5-afe5-a44a691e3e15.png""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Whole Wheat Elicoidali Pasta,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,810717,7b008eac-e1b4-4d13-802b-bcd7a2b9ebea,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/689589b7-631f-5471-8a68-42b8453b822a.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Whole Wheat Penne Pasta,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,810739,1ed531c3-13bb-41b1-8856-a61483df58d3,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1f5c9d97-8368-59ab-8a90-dfe90ab17c00.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Whole Wheat Spaghetti #2,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,820951,5a5b20a9-cc07-4665-98b0-d0156e6969d7,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d8192d81-22c2-57fd-8905-196cff7b7fb0.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Organic Whole Wheat Spirali Pasta,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,811487,ab53313d-fa54-48f0-85f2-46c338f00453,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5f6b7a3a-a1ac-5958-ad00-1513444f030a.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
* Orzo Pasta,"Brand: BARILLA
EACH | 1 x 1 LB
CASE | 16 x 1 LB",,,815840,857ffe08-d32c-4ac6-bfae-d9a7e9a41bfb,EACH,,CASE,,76808049565,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/2b6ca68c-2d28-58f6-9eea-2abf88d4a572.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
* Orzo Pasta,"Brand: BARILLA
EACH | 1 x 1 LB
CASE | 16 x 1 LB",,,815840,e5c50c01-110a-4382-b39d-c93529ccb97e,,,EACH,,76808049565,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/2b6ca68c-2d28-58f6-9eea-2abf88d4a572.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orzo Pasta,"Brand: MISCO
CASE | 20 x 500 GR",,,803959,27a88e30-4a23-4ff1-ae84-487dd11cf2af,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/f6462746-6329-5348-8f13-e92f4dd1e09c.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orzo Pasta,"Brand: ZEREGA
CASE | 2 x 10 LB",,,803970,83f72f6b-be95-4457-b2b3-97c198b90be4,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ac081bb5-f1cc-55d8-8bc1-f638ea4e245c.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orzo Pasta,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856825,7eb6b55e-eb4b-4e4b-840e-12ea0420c7b8,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bc306d2f-4789-5621-b227-eda6afd58b45.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Orzo Pasta #74,"Brand: DE CECCO
CASE | 20 x 1 LB",,,856827,53d65f3a-0668-4deb-a5df-7697d11296db,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/4069065e-0786-41a0-a67b-3532f99747c7.jpeg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Oven-Ready No Boil Lasagna Sheets,"Brand: BARILLA
CASE | 12 x 9 OZ
EACH | 1 x 9 OZ",,,802990,ee028d9b-cf12-473f-b64a-9de61e4c081f,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5d0a2fd9-d648-57fc-8500-da1a31115ca5.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Oven-Ready No Boil Lasagna Sheets,"Brand: BARILLA
CASE | 12 x 9 OZ
EACH | 1 x 9 OZ",,,802990,4e802d5b-edfa-4f95-98cf-4b5ad85b43ef,,,EACH,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5d0a2fd9-d648-57fc-8500-da1a31115ca5.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Paccheri Lisci Pasta,"Brand: MANCINI
CASE | 12 x 500 GR BG",,,858146,61db887d-452e-48b3-be36-adf4dfbcdeb0,EACH,,CASE,,8.03E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/154fd1b9-7085-5584-9e49-657abc48e459.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Paccheri Pasta,"Brand: DI MARTINO
CASE | 6 x 500 GR",,,756996,1f178bae-fbaf-4e3b-a305-fe10c00ffe86,EACH,,CASE,,8.00E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/83388094-f13a-5801-934d-d517ed95e73d.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Paccheri Pasta,"Brand: DE CECCO
CASE | 12 x 16 OZ",,,808734,a61f7c7d-80a0-4521-9332-959bc7f84824,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/15a9313c-aa6a-5648-9ef0-40ada4950e80.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pappagaline (Thin Linguine) Pasta,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856835,d7a7072c-0e68-4f13-ba9a-1e4bb39a4b43,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/0b1ea581-1105-57ff-ad07-ce20bfb6d915.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pappardelle Egg Pasta,"Brand: DE CECCO
CASE | 12 x 8.8 OZ",,,809060,e9814c16-7124-46c7-8167-213ab2a0eded,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ee8e0e0f-0130-56f2-b0e7-b65fb9182f3e.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pappardelle Pasta,"Brand: BINDI
CASE | 1 x 4 LB",,,303268,5c879901-e85d-4de9-bbc1-65c314b84e1c,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/519511b1-ff9e-42fc-9806-37bfd1acc48c.jpeg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pappardelle Pasta,"Brand: GAROFALO
CASE | 12 x 1 LB",,,809073,f9876dbb-0aaf-43a4-b023-a81cc6303750,EACH,,CASE,,1.07E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e810b556-785a-5628-81fd-9fc79d6a0810.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pappardelle Pasta Nests,"Brand: DELVERDE
CASE | 12 x 8 OZ",,,756972,8a9d99fa-fa88-49b0-a00c-a025a174ddfb,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/64c894e0-a5c5-530b-97ef-2ca1a67d271c.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pappardelle Pasta Nests,"Brand: COLAVITA
CASE | 12 x 1 LB",,,856537,f89f67f8-461b-4d35-b6e5-948303f63efc,EACH,,CASE,,39153212701,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/08125114-d1a3-408f-9796-065b66d96173.jpeg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Parppardelle Pasta,"Brand: RISCOSSA
CASE | 12 x 1 LB",,,809075,4a32c147-7651-4eed-8583-6176f0022c72,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bc2aeb2b-5b5c-5716-9dc6-b9eb194233f1.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pasta Fusilli With Cheese Sauce & Truffle Kit,"Brand: MY COOKING BOX
CASE | 1 x 7 CT",,,404001,1f8b2dec-e37a-44e0-b88f-5fd029bacc07,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/6750c6b6-8c7f-4bcb-a307-37a5b3fde0be.png""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pasta Lumache Rigate,"Brand: MANCINI
CASE | 12 x 500 GR",,,711073,f5d29bc1-d7cd-457c-b72e-ee42c8832391,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pastina,"Brand: GIUSEPPE COCCO
CASE | 12 x 17 OZ",,,817741,17447772-47ad-4be1-bf8a-fc8af559afb1,,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pater Lisci Pasta,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,956951,3d711a89-77fe-4bdd-ad14-e5b98802acb3,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7230fca4-089d-5ccb-a349-ab143fa5f7cf.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pater Rigate Ditalini Pasta #63,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,810371,17ff2187-5aee-485e-b8db-b7a0bb951376,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7307ed2e-f9af-537e-a16d-ee179fe59202.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Peeled Beef Knuckles,"Brand: IBP CH
CASE | 5 x 11LB AVG
EACH | 1 x 11 LB AVG
Weighted item pricing is subject to change",,,505217,7fcc25ad-7b45-4eb2-983d-707f4bc7131c,,,CASE,,9.00E+13,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Peeled Beef Knuckles,"Brand: IBP CH
CASE | 5 x 11LB AVG
EACH | 1 x 11 LB AVG
Weighted item pricing is subject to change",,,505217,608de5f6-2a95-459c-816d-1526ab05d6df,,,EACH,,9.00E+13,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Bulk Pasta,"Brand: GALATEA
CASE | 2 x 10 LB",,,711533,99d4cadd-f625-42c0-bcfb-51a45a517498,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d5f23082-dd60-581e-ae9b-2d329c464454.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Lisce Pasta,"Brand: MANCINI
CASE | 12 x 500 GR",,,858119,4a15bebd-7052-454a-9cfa-4c93602e6136,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/724321f2-26b5-4191-9916-e6c15c00fc6f.png""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Lisce Pasta #40,"Brand: DE CECCO
CASE | 12 x 1 LB",,,810141,ebec536f-4059-4d9b-911b-78d9ee2a7732,EACH,,CASE,,24094001255,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7d46bd96-b8f9-5a73-9121-a288c5e269dd.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Mezze Rigate Pasta,"Brand: DI MARTINO
CASE | 12 x 1 LB",,,756994,f34b4fcc-c9ce-4c49-a8de-1abc98a3cc4e,EACH,,CASE,,5.08E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/4b63c7b6-ddf2-5900-b668-6bd77442c372.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Pasta,"Brand: PASTA CITY
CASE | 20 x 1 LB",,,805401,4d03f903-9d5c-4183-a250-997c4ef174f0,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ff58e10b-b4e5-5baf-b8d9-ff9b14e7ebc2.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Pasta,"Brand: GIUSEPPE COCCO
CASE | 12 x 1 LB",,,811053,880be522-2b78-4581-9e11-99d43bc2dc94,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b9766b14-ba08-5d0a-9979-93cb8bcb2bd6.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Regine Pasta #28,"Brand: RISCOSSA
CASE | 20 x 1 LB",,,808643,d3d98db8-184f-4ddc-bf27-6bca41b7d066,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/59103671-1651-5a38-a85c-58ed23e9778f.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate,"Brand: RUMMO
CASE | 3 x 6.67 LB",,,710845,ca9de493-d190-47a3-9860-a4ce9948a51c,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856847,9f283282-a67a-4f9a-a3bc-c5d626d710a9,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5089cedc-fefc-5945-b76a-8cf7e4d65867.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
"Penne Rigate, Bronze Die","Brand: RISCOSSA
CASE | 20 x 1 LB",,,710769,c5aaa3c0-c9c0-4136-bdfd-50e8e12957f2,EACH,,CASE,,,,,,,,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Bulk Pasta,"Brand: INDIGO
CASE | 2 x 10 LB",,,711709,d4570afd-cd93-4dfd-ba9d-02671399ba97,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ebdef24b-f336-5d53-bd52-5b4341cde94f.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Bulk Pasta,"Brand: GIUSEPPE COCCO
CASE | 2 x 6 LB",,,816012,135d91cc-273b-4ca8-9620-99d23a839211,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1bbf3db5-17b0-5f25-9de8-0f33b369e836.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Bulk Pasta,"Brand: MANCINI
CASE | 2 x 3 KG",,,858227,4eb9520c-205e-4c8d-b6b5-2e0dd9e65b9e,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/3581b970-becd-5abb-b052-a0e72de39ff0.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Bulk Pasta #41B,"Brand: DE CECCO
CASE | 4 x 5 LB",,,810580,9e1305dd-748b-4be8-aa80-a35c446e475c,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/ea6bf16b-3d72-55ae-a2f8-f37345853593.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Pasta,"Brand: RUMMO
CASE | 12 x 1 LB",,,710850,67356c6b-92bb-4166-8760-24eb2eeb46f0,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/852e496f-a299-5d94-9da3-56204bcdc02d.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Pasta,"Brand: GIUSEPPE COCCO
CASE | 12 x 1 LB",,,812491,22507517-0d13-44a5-a14f-ffe441ad20fb,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/b07e4ec9-a8e3-53a8-a817-4cbc3fe2002b.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Pasta,"Brand: BARILLA
EACH | 1 x 16 OZ
CASE | 12 x 16 OZ",,,817851,eb7b6745-c266-4de6-8cd6-8f9b8c294291,EACH,,CASE,,76808002799,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8136571b-a3ae-5e79-a8ba-967cd322647b.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Pasta,"Brand: FUSCO
CASE | 6 x 500 GR",,,857366,b14202b8-2b43-45e1-be94-10b7de2443f0,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/12af4c05-fc37-5ee7-8205-210b60fd832b.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Pasta,"Brand: MANCINI
CASE | 12 x 500 GR",,,858111,5ee9f5d6-2568-4447-ade7-4e8f17e4cc90,EACH,,CASE,,8.03E+12,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/990bf539-c242-563f-9f3c-9a7ac47f8056.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Pasta,"Brand: BARILLA
EACH | 1 x 16 OZ
CASE | 12 x 16 OZ",,,817851,ac3d6969-0388-45e8-b6a3-b4f85e82829d,,,EACH,,76808002799,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/8136571b-a3ae-5e79-a8ba-967cd322647b.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Penne Rigate Pasta #41,"Brand: DE CECCO
CASE | 12 x 1 LB",,,810361,649daf64-f704-4ea7-bcab-894fff3d831a,EACH,,CASE,,24094001101,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5d545206-b221-5068-a5e5-b9d892c82254.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
* Penne Rigate Pasta Bulk,"Brand: BARILLA
CASE | 2 x 10 LB",,,816021,065e417b-70c1-4cc3-8410-55a2432523b0,EACH,,CASE,,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/9dce2c7f-67a5-57e9-8a64-36477edfddb9.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
Pennette Pasta,"Brand: COLAVITA
CASE | 20 x 1 LB",,,856894,20df254b-c8b8-460b-8149-4aa2fa4c0749,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/c6755c88-dd84-51f5-a91e-36b5240a1024.jpg""]",,,,,,,Frozen,Pasta,,,,,Ace Endico,,,Food
