"name","description","brand","category","sku","packSize","barcode","imageUrl","link"
"BEANS RED AZUKI 2LB","","SK","BEANS","#03004","24/ 2 LB","074410030040","https://ecatalog.wismettacusa.com/upload/img/m/03004-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=466&branch=LOS"
"PANKO BREAD CRUMB 12/6.98OZ SK","","SK","PANKO","#03017","12/ 6.98 OZ","074410020378","https://ecatalog.wismettacusa.com/upload/img/m/03017-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=447&branch=LOS"
"FLOUR OKONOMI YAKI SET OTAFUKU","","OTAFUKU","FLOUR","#03059","6/ 6.34 OZ","780244199936","https://ecatalog.wismettacusa.com/upload/img/m/421027057654a7868c440a3.69385349.jpg","https://ecatalog.wismettacusa.com/product.php?id=86148&branch=LOS"
"PANKO BREAD CRUMB PREMIUM 20LB SK","","SK","PANKO","#03092","20 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/9536287336178466cc709a4.84385416.jpg","https://ecatalog.wismettacusa.com/product.php?id=96584&branch=LOS"
"STARCH POTATO 25KG SK","","SK","FLOUR, BEANS OTHER","#03101","25 KG","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1416203015647f59da7f43c8.66396884.jpg","https://ecatalog.wismettacusa.com/product.php?id=102815&branch=LOS"
"FLOUR KYORIKIKO SUN PEAKS 500 50LB","","N/A","FLOUR","#03103","50 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/837418558668d5b843abde3.92651212.jpg","https://ecatalog.wismettacusa.com/product.php?id=99693&branch=LOS"
"STARCH POTATO KATAKURIKO 10OZ SK","","SK","FLOUR, BEANS OTHER","#03109","8/ 6/ 10 OZ","074410031091","https://ecatalog.wismettacusa.com/upload/img/m/1964789995669ffd78145c51.40843777.jpg","https://ecatalog.wismettacusa.com/product.php?id=103380&branch=LOS"
"RICE SHIRAKIKU SELECT 40LB 24","","SK","MEDIUM GRAIN","#03113","40 LB","074410031138","https://ecatalog.wismettacusa.com/upload/img/m/770631574634605aa9357e3.46006410.jpg","https://ecatalog.wismettacusa.com/product.php?id=105835&branch=LOS"
"RICE SHIRAKIKU SELECT 15LB","","SK","MEDIUM GRAIN","#03114A","15 LB","074410031145","https://ecatalog.wismettacusa.com/upload/img/m/182040530465cbe304007d99.60808021.jpg","https://ecatalog.wismettacusa.com/product.php?id=108789&branch=LOS"
"FLOUR BATTER MIX USED FOR FRIED CHICKEN","","NIHON SHOKKEN","FLOUR, BEANS OTHER","#03115","6/ 3.3 LB","850021678616","https://ecatalog.wismettacusa.com/upload/img/m/661064713642b63906edb17.82104237.jpg","https://ecatalog.wismettacusa.com/product.php?id=105897&branch=LOS"
"RICE COOKED BROWN SK","","SK","COOKED RICE","#03129","6/ 6/ 210 G","074410031299","https://ecatalog.wismettacusa.com/upload/img/m/131808792654aa754aa8206.35695456.jpg","https://ecatalog.wismettacusa.com/product.php?id=119323&branch=LOS"
"RICE COOKED MUKIN GOHAN SEKKA GOLD","","SK","COOKED RICE","#03132","12/ 7.4 OZ","074410031329","https://ecatalog.wismettacusa.com/upload/img/m/91867474166a2b526c1ba38.62982426.jpg","https://ecatalog.wismettacusa.com/product.php?id=119564&branch=LOS"
"STARCH POTATO POPLA 3X5LB","","POPLA","FLOUR, BEANS OTHER","#03140","3/ 5 LB","793573220592","https://ecatalog.wismettacusa.com/upload/img/m/105681306464d50cb24e0c19.71541949.jpg","https://ecatalog.wismettacusa.com/product.php?id=113981&branch=LOS"
"RICE TAIWAN KATSU SUSHI RICE 40LB SK","","SK","SHORT GRAIN","#03142","40 LB","074410031428","https://ecatalog.wismettacusa.com/upload/img/m/129861126667071a96cfe573.99157415.jpg","https://ecatalog.wismettacusa.com/product.php?id=118237&branch=LOS"
"FLOUR OKONOMIYAKI ZAIRYO SET NEW","","OTAFUKU","FLOUR, BEANS OTHER","#03149","12/ 4.2 OZ","4950612491061","https://ecatalog.wismettacusa.com/upload/img/m/43537049366997d7244c779.43601300.jpg","https://ecatalog.wismettacusa.com/product.php?id=126529&branch=LOS"
"RICE BROWN KOSHIHIKARI FUKUIKENSAN 5KG","","N/A","RICE OTHER","#03448","4/ 11 LB","077410034484","https://ecatalog.wismettacusa.com/upload/img/m/121829854366d1f195194863.73115771.jpg","https://ecatalog.wismettacusa.com/product.php?id=89727&branch=LOS"
"FLOUR PANCAKE MIX (SOYBEANS&RICE FLOUR)","","MIYAKE SEIFUN","FLOUR, BEANS OTHER","#03526","12/ 7.05 OZ","074410035266","https://ecatalog.wismettacusa.com/upload/img/m/1593359666650a3c718c8cc6.26613436.jpg","https://ecatalog.wismettacusa.com/product.php?id=114900&branch=LOS"
"FLOUR PANCAKE MIX GLUTEN FREE&SUGAR FREE","","MIYAKE SEIFUN","FLOUR, BEANS OTHER","#03527A","12/ 7.05 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/31447894666db86af0fcf54.84809038.jpg","https://ecatalog.wismettacusa.com/product.php?id=116854&branch=LOS"
"FLOUR RICE POWDER MITAKE","","MIYAKE SEIFUN","FLOUR, BEANS OTHER","#03528","12/ 10.5 OZ","074410035280","https://ecatalog.wismettacusa.com/upload/img/m/553012333650a3ca21d88e3.64053980.jpg","https://ecatalog.wismettacusa.com/product.php?id=114902&branch=LOS"
"FLOUR TAMPURA FLOUR GLUTEN FREE MITAKE","","MIYAKE SEIFUN","FLOUR, BEANS OTHER","#03529","12/ 7.05 OZ","074410035297","https://ecatalog.wismettacusa.com/upload/img/m/1614816874650a3cb0c99bc5.53241096.jpg","https://ecatalog.wismettacusa.com/product.php?id=114903&branch=LOS"
"FLOUR KYORIKI KOMUGIKO 1KG SHOWA SANGYO","","SHOWA SANGYO","FLOUR","#03534","15/ 35.27 OZ","074410035341","https://ecatalog.wismettacusa.com/upload/img/m/153120811561a968ef87f901.53050838.jpg","https://ecatalog.wismettacusa.com/product.php?id=100988&branch=LOS"
"TEMPURA BATTER MIX MAGICAL SHOWA SANGYO","","SHOWA SANGYO","TEMPURA BATTER MIX","#03535","4/ 10/ 2.11 OZ","074410035358","https://ecatalog.wismettacusa.com/upload/img/m/174521383761bbc54fced699.73716500.jpg","https://ecatalog.wismettacusa.com/product.php?id=101284&branch=LOS"
"FLOUR KARAAGEKO WEIPA SHOWA SANGYO","","SHOWA SANGYO","FLOUR, BEANS OTHER","#03539","2/ 20/ 2.82 OZ","074410035396","https://ecatalog.wismettacusa.com/upload/img/m/385665820671150038c2362.94209560.jpg","https://ecatalog.wismettacusa.com/product.php?id=100991&branch=LOS"
"SEASONING GYOZA MIX NO WRAP SHOWA SANGYO","","SHOWA SANGYO","FLOUR, BEANS OTHER","#03540","4/ 10/ 2.82 OZ","074410035402","https://ecatalog.wismettacusa.com/upload/img/m/198750170761a9691be2eec7.71350741.jpg","https://ecatalog.wismettacusa.com/product.php?id=100992&branch=LOS"
"RICE HOKKAIDO NANATSUBOSHI 4.4LB SK","","SK","SHORT GRAIN","#03580","2 KG","074410035808","https://ecatalog.wismettacusa.com/upload/img/m/141856582563571a32105039.81417865.jpg","https://ecatalog.wismettacusa.com/product.php?id=106806&branch=LOS"
"RICE HOKKAIDO NANATSUBOSHI 11LB SK","","SK","SHORT GRAIN","#03581","5 KG","074410035815","https://ecatalog.wismettacusa.com/upload/img/m/152052697863571f346151c0.59368506.jpg","https://ecatalog.wismettacusa.com/product.php?id=107198&branch=LOS"
"RICE HOKKAIDO NANATSUBOSHI 22LB SK","","SK","SHORT GRAIN","#03582","10 KG","074410035822","https://ecatalog.wismettacusa.com/upload/img/m/33286069166feba3a257ba5.29503962.jpg","https://ecatalog.wismettacusa.com/product.php?id=107199&branch=LOS"
"RICE HOKKAIDO KIRARA 11LB SK","","SK","SHORT GRAIN","#03587","5 KG","074410035877","https://ecatalog.wismettacusa.com/upload/img/m/95097229641c86682bc574.24546481.jpg","https://ecatalog.wismettacusa.com/product.php?id=110503&branch=LOS"
"RICE HOKKAIDO KIRARA 22LB SK","","SK","SHORT GRAIN","#03588","10 KG","074410035884","https://ecatalog.wismettacusa.com/upload/img/m/814760766641c869a5ab003.71203524.jpg","https://ecatalog.wismettacusa.com/product.php?id=110504&branch=LOS"
"TEMPURA BATTER MIX 10OZ STAND PACK SK","","NIPPUN","TEMPURA BATTER MIX","#03599","12/ 10 OZ","074410035990","https://ecatalog.wismettacusa.com/upload/img/m/84223028367041bd19c1f86.48310863.jpg","https://ecatalog.wismettacusa.com/product.php?id=113278&branch=LOS"
"FLOUR SATA ANDAGI MIX OKINAWA SEIFUN","","OKINAWA SEIFUN","FLOUR","#03643","10/ 17.6 OZ","074410036430","https://ecatalog.wismettacusa.com/upload/img/m/159108853566edd7f46ed1e5.53539173.jpg","https://ecatalog.wismettacusa.com/product.php?id=129363&branch=LOS"
"BEANS HOKKAIDO SAN KURODAIZU TORAYA","","TORAYA","BEANS","#03823","4/ 10/ 7.05 OZ","074410038236","https://ecatalog.wismettacusa.com/upload/img/m/03823-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=467&branch=LOS"
"BEANS RED AZUKI HOKKAIDO TOKACHI 7.05OZ","","TORAYA","BEANS","#03824","4/ 10/ 7.05 OZ","074410038243","https://ecatalog.wismettacusa.com/upload/img/m/03824-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=468&branch=LOS"
"BEANS HOKKAIDOSAN DAINAGON 7.05OZ TORAYA","","TORAYA","BEANS","#03828","4/ 10/ 7.05 OZ","074410038281","https://ecatalog.wismettacusa.com/upload/img/m/03828-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=470&branch=LOS"
"BEANS SOY DAIZU BLACK TANBASASAYAMA 2L","","TORAYA","BEANS","#03850","2/ 10/ 5.29 OZ","074410038502","https://ecatalog.wismettacusa.com/upload/img/m/11882984775c50d2babe1876.21649322.jpg","https://ecatalog.wismettacusa.com/product.php?id=462&branch=LOS"
"CAN KOGAI/CLAM AJITSUKE 6OZ SK","","SK","CANNED FISH","#04018","48/ 6 OZ","074410040185","https://ecatalog.wismettacusa.com/upload/img/m/5463889165c50f14b388574.13612615.jpg","https://ecatalog.wismettacusa.com/product.php?id=497&branch=LOS"
"CAN SABA/MACKEREL IN SOYSAUCE NISSUI","","NISSUI","CANNED FISH","#04048","2/ 24/ 6.7 OZ","016926232180","https://ecatalog.wismettacusa.com/upload/img/m/14966311305c391905120fb3.16667254.jpg","https://ecatalog.wismettacusa.com/product.php?id=3354&branch=LOS"
"CAN SABA/MACKEREL IN SOYBEAN PASTE NISSUI","","NISSUI","CANNED FISH","#04049","2/ 24/ 6.7 OZ","016926232258","https://ecatalog.wismettacusa.com/upload/img/m/15318495775c3919b82a8e96.20855098.jpg","https://ecatalog.wismettacusa.com/product.php?id=3355&branch=LOS"
"CAN IWASHI/SARDINE SHOYU HAGOROMO","","N/A","CANNED FISH","#04064","30/ 3.52 OZ","074410040642","https://ecatalog.wismettacusa.com/upload/img/m/3955355145c0ed604199ec5.36554207.jpg","https://ecatalog.wismettacusa.com/product.php?id=504&branch=LOS"
"CAN SABA/MACKEREL SHOYU HAGOROMO","","N/A","CANNED FISH","#04066","24/ 5.64 OZ","074410040666","https://ecatalog.wismettacusa.com/upload/img/m/8710962975c0ed64c75e390.26428938.jpg","https://ecatalog.wismettacusa.com/product.php?id=506&branch=LOS"
"CAN SABA/MACKEREL MISO HAGOROMO","","N/A","CANNED FISH","#04067","24/ 5.64 OZ","074410040673","https://ecatalog.wismettacusa.com/upload/img/m/15659493535c0ed6789dcab0.90281723.jpg","https://ecatalog.wismettacusa.com/product.php?id=507&branch=LOS"
"CAN SANMA/SAURY SHOYU HAGOROMO","","N/A","CANNED FISH","#04068","30/ 3.52 OZ","074410040680","https://ecatalog.wismettacusa.com/upload/img/m/19731268255ef2922dba7ff1.24805105.jpg","https://ecatalog.wismettacusa.com/product.php?id=508&branch=LOS"
"CAN TUNA FLAKE 3P NISSUI","","NISSUI","CANNED FISH","#04300","12/ 8.46 OZ","016926094108","https://ecatalog.wismettacusa.com/upload/img/m/147643115c391b801f9ee1.76077146.jpg","https://ecatalog.wismettacusa.com/product.php?id=493&branch=LOS"
"CAN IWASHI/SARDINE AJITSUKE NISSUI","","NISSUI","CANNED FISH","#04308","2/ 24/ 3.52 OZ","074410043087","https://ecatalog.wismettacusa.com/upload/img/m/4573552925c391bbb0996f5.69024399.jpg","https://ecatalog.wismettacusa.com/product.php?id=494&branch=LOS"
"CAN IWASHI/SARDINE MISONI NISSUI","","NISSUI","CANNED FISH","#04309","2/ 24/ 3.52 OZ","074410043094","https://ecatalog.wismettacusa.com/upload/img/m/04309-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=495&branch=LOS"
"CAN SANMA/SAURY BROILED AND SEASONED","","N/A","CANNED FISH","#04420","30/ 3.52 OZ","074410044206","https://ecatalog.wismettacusa.com/upload/img/m/6302622035ef2924529b4e6.23493364.jpg","https://ecatalog.wismettacusa.com/product.php?id=83549&branch=LOS"
"PANKO BREAD CRUMB 8OZ KIKKOMAN #5004","","KIKKOMAN","PANKO","#045900","12/ 8 OZ","041390050046","https://ecatalog.wismettacusa.com/upload/img/m/18454942475c1d81fe7cb985.13305693.jpg","https://ecatalog.wismettacusa.com/product.php?id=445&branch=LOS"
"CAN YOUNG CORN 15OZ SK","","SK","CANNED VEGE","#05037","12/ 15 OZ","074410055387","https://ecatalog.wismettacusa.com/upload/img/m/05037-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=512&branch=LOS"
"CAN WATER CHESTNUT SLICED CHINA SEA","","CHINA SEA","CANNED VEGE","#05039","12/ 8 OZ","074410050429","https://ecatalog.wismettacusa.com/upload/img/m/05039-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=513&branch=LOS"
"CAN WATER CHESTNUT WHOLE CHINA SEA","","CHINA SEA","CANNED VEGE","#05042","12/ 8 OZ","074410055424","https://ecatalog.wismettacusa.com/upload/img/m/05042-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=514&branch=LOS"
"CAN BAMBOO SHOOT SLICED CHINA SEA","","CHINA SEA","CANNED VEGE","#05071","12/ 8 OZ","074410001414","https://ecatalog.wismettacusa.com/upload/img/m/05071-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=516&branch=LOS"
"CAN BAMBOO SHOOT TIP WHOLE TAKENOKO SK","","SK","CANNED VEGE","#05082","24/ 8.5 OZ","074410050825","https://ecatalog.wismettacusa.com/upload/img/m/05082-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=517&branch=LOS"
"SESAME PASTE KINUGOSHI CAN 500G","","N/A","DRIED, CHILLED VEGETABLE OTHER","#05090","24/ 17.63 OZ","074410050900","https://ecatalog.wismettacusa.com/upload/img/m/05090-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1896&branch=LOS"
"RICE AKITAKEN-SAN AKITA KOMACHI 11LB","","N/A","SHORT GRAIN","#05120","11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/14947752956697f842296d60.64640817.jpg","https://ecatalog.wismettacusa.com/product.php?id=125619&branch=LOS"
"AFC RICE CALROSE MUSEN SWEET 6.5LB 24","","N/A","MEDIUM GRAIN","#05121","6/ 6.5 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/3786392956697f881a5b324.28225356.jpg","https://ecatalog.wismettacusa.com/product.php?id=126222&branch=LOS"
"RICE WITH KOREAN THISTLE F","","PULMUONE","COOKED RICE","#05122","10/ 14.7 OZ","8801114151563","https://ecatalog.wismettacusa.com/upload/img/m/47444452966a14c7f1f3403.04562633.jpg","https://ecatalog.wismettacusa.com/product.php?id=126668&branch=LOS"
"CAN NAMEKO MUSHROOM MIZUNI 200G SK","","SK","CANNED VEGE","#05504","48/ 7.05 OZ","074410055042","https://ecatalog.wismettacusa.com/upload/img/m/70414885c50f15ac539c3.11295831.jpg","https://ecatalog.wismettacusa.com/product.php?id=511&branch=LOS"
"CAN NAMEKO MUSHROOM MIZUNI 400G SK","","SK","CANNED VEGE","#05505","24/ 14.1 OZ","74410055059","https://ecatalog.wismettacusa.com/upload/img/m/5179109345c50f16e27ecc9.07704945.jpg","https://ecatalog.wismettacusa.com/product.php?id=510&branch=LOS"
"RICE HOKKAIDO FUKKURINKO 22LB SK","","SK","SHORT GRAIN","#05695","10 KG","074410056957","https://ecatalog.wismettacusa.com/upload/img/m/136898816466a4140c10e8b9.92914118.jpg","https://ecatalog.wismettacusa.com/product.php?id=125057&branch=LOS"
"BTL KURI/CHESTNUT KANRONI 7.05OZ SK","","SK","CANNED VEGE","#05723","24/ 7.05 OZ","074410057237","https://ecatalog.wismettacusa.com/upload/img/m/822210895d2e5de4f280f0.73400795.jpg","https://ecatalog.wismettacusa.com/product.php?id=519&branch=LOS"
"CAN BEANCURD INARIZUSHI NO MOTO SK","","SK","CANNED, BOTTLED PRODUCT OTHER","#07031","24/ 10 OZ","074410070311","https://ecatalog.wismettacusa.com/upload/img/m/11993651635c50f17ae93378.38403767.jpg","https://ecatalog.wismettacusa.com/product.php?id=533&branch=LOS"
"CAN BEANCURD INARIZUSHI NO MOTO SK","","SK","CANNED, BOTTLED PRODUCT OTHER","#07031P","10 OZ X 3 PK","074410070311","https://ecatalog.wismettacusa.com/upload/img/m/41873515067057c903961c5.50239896.jpg","https://ecatalog.wismettacusa.com/product.php?id=100505&branch=LOS"
"CAN FUKUJINZUKE RED","","MISHIMA","CANNED VEGE","#07054","48/ 5.29 OZ","074410070540","https://ecatalog.wismettacusa.com/upload/img/m/16868547025c0ed71ca10fb8.72250013.jpg","https://ecatalog.wismettacusa.com/product.php?id=521&branch=LOS"
"RED BEAN PASTE FIRM 15LB IMURAYA F","","IMURAYA","JAPANESE SWEETS","#08021","15 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/10873059595c47a864bf6332.43298043.jpg","https://ecatalog.wismettacusa.com/product.php?id=2815&branch=LOS"
"CAN BLACK BEAN KUROMAME TAKARANI SK","","SK","CANNED, BOTTLED PRODUCT OTHER","#08030","48/ 6.34 OZ","074410080303","https://ecatalog.wismettacusa.com/upload/img/m/21167551275b75a9f6eca423.07383759.jpg","https://ecatalog.wismettacusa.com/product.php?id=532&branch=LOS"
"CAN YUDE AZUKI/RED BEAN BOILED SK","","SK","CANNED, BOTTLED PRODUCT OTHER","#08503","24/ 7.4 OZ","074410085032","https://ecatalog.wismettacusa.com/upload/img/m/13456308545b75aa29890694.12302341.jpg","https://ecatalog.wismettacusa.com/product.php?id=531&branch=LOS"
"BEANS YUDE AZUKI 15.16OZ SK","","SK","BEANS","#08504","24/ 15.16 OZ","074410085049","https://ecatalog.wismettacusa.com/upload/img/m/08504-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=471&branch=LOS"
"CAN RED BEAN PASTE OGURA AN 520G SK","","SK","CANNED VEGE","#08505","24/ 18.34 OZ","074410085056","https://ecatalog.wismettacusa.com/upload/img/m/5781642265c34ff87d6ef24.12566911.jpg","https://ecatalog.wismettacusa.com/product.php?id=520&branch=LOS"
"TOFU SILKEN SATONOYUKI 10.5OZ","","N/A","TOFU","#08646","12/ 10.5 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/213619466165d668714b5a39.59724141.jpg","https://ecatalog.wismettacusa.com/product.php?id=118548&branch=LOS"
"CAN BEAN PASTE OGURA AN 15.16OZ MORINAGA","","MORINAGA","CANNED, BOTTLED PRODUCT OTHER","#08801","24/ 15.16 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/08801-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=534&branch=LOS"
"CAN FRUITS MIX NATA DE COCO SK","","SK","CANNED FRUITS","#09007","24/ 11 OZ","074410090074","https://ecatalog.wismettacusa.com/upload/img/m/09007-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=529&branch=LOS"
"CAN MANDARIN ORANGE SK","","SK","CANNED FRUITS","#09042","12/ 11 OZ","074410090425","https://ecatalog.wismettacusa.com/upload/img/m/24191632167041cbbc2dc43.84023019.jpg","https://ecatalog.wismettacusa.com/product.php?id=527&branch=LOS"
"CAN COCONUT MILK 13.5OZ CHAOKOH","","CHAOKOH","CANNED FRUITS","#09101","24/ 13.5 OZ","044738018432","https://ecatalog.wismettacusa.com/upload/img/m/79027032560beae6fc380a1.93580913.jpg","https://ecatalog.wismettacusa.com/product.php?id=526&branch=LOS"
"CAN WHOLE SEEDLESS LYCHEE IN SYRUP SK","","SK","CANNED FRUITS","#09430B","24/ 20 OZ","074410094300","https://ecatalog.wismettacusa.com/upload/img/m/202061974467041d315f3511.51362399.jpg","https://ecatalog.wismettacusa.com/product.php?id=116855&branch=LOS"
"UMEBOSHI JUMBO 8OZ SK","","SK","UMEBOSHI","#12011B","12/ 227 G","074410120115","https://ecatalog.wismettacusa.com/upload/img/m/50674713065ab139fc4f137.80248337.jpg","https://ecatalog.wismettacusa.com/product.php?id=111805&branch=LOS"
"UMEBOSHI HACHIMITSU 8OZ SK","","SK","UMEBOSHI","#12016B","12/ 227 G","074410120160","https://ecatalog.wismettacusa.com/upload/img/m/18439933067041dc4a200a7.45466105.jpg","https://ecatalog.wismettacusa.com/product.php?id=111806&branch=LOS"
"UMEBOSHI SHISO 8OZ SK","","SK","UMEBOSHI","#12017B","12/ 227 G","074410120177","https://ecatalog.wismettacusa.com/upload/img/m/85822978067041e1d193384.68692432.jpg","https://ecatalog.wismettacusa.com/product.php?id=111807&branch=LOS"
"UMEBOSHI KISHU SAN 700G SK","","SK","UMEBOSHI","#12582","6/ 700 G","N/A","https://ecatalog.wismettacusa.com/upload/img/m/12582.JPG","https://ecatalog.wismettacusa.com/product.php?id=1959&branch=LOS"
"UMEBOSHI SHIRO 227G SK","","SK","UMEBOSHI","#12608B","12/ 227 G","074410126087","https://ecatalog.wismettacusa.com/upload/img/m/153324595867041e513e2149.56281798.jpg","https://ecatalog.wismettacusa.com/product.php?id=111808&branch=LOS"
"UMEBOSHI SHISO UME IN JAR 1KG SK","","SK","UMEBOSHI","#12738","2/ 6/ 2.2 LB","074410127381","https://ecatalog.wismettacusa.com/upload/img/m/12738-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1961&branch=LOS"
"FLOUR OKONOMIYAKI ZAIRYO SET 2P OTAFUKU","","OTAFUKU","FLOUR, BEANS OTHER","#13000","12/ 4.2 OZ","N/A","https://ecatalog.wismettacusa.com/upload/img/m/169412890861e70e97f11a08.92221053.jpg","https://ecatalog.wismettacusa.com/product.php?id=100657&branch=LOS"
"KAKIAGE VEGETABLE TEMPURA 4PX60G SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#13001","20/ 8.46 OZ","074410130015","https://ecatalog.wismettacusa.com/upload/img/m/8743595206373be6253a066.58045589.jpg","https://ecatalog.wismettacusa.com/product.php?id=104244&branch=LOS"
"PICKLED SCALLION/RAKKYO 9OZ SK","","SK","PICKLED VEGETABLE OTHER","#13003","12/ 9 OZ","074410620011","https://ecatalog.wismettacusa.com/upload/img/m/13003-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1967&branch=LOS"
