ada,sku,name,proof,size,pack,base_price,license_price,retail_price,group,Level 1 category,Level 2 category,Level 3 category
321,9165,PRICHARD'S DOUBLE BARRELED,90,750,6,63.36,60.18,70.95,Alcohol,,,
321,8990,PRICHARDS DOUBLE CHOCOLATE,90,750,6,63.36,60.18,70.95,Alcohol,,,
321,8675,PROHIBITION EDITION,80,750,12,26.78,25.44,29.99,Alcohol,,,
321,5653,REBEL RESERVE,90.6,750,6,22.32,21.2,24.99,Alcohol,,,
321,88776,REBEL YELL BBN,80,750,12,16.07,15.26,17.99,Alcohol,,,
321,10624,REBELLION BOURBON,94,750,6,35.7,33.92,39.99,Alcohol,,Whiskey,Bourbon
321,12371,RED STAG BY JIM BEAM,70,750,12,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,12372,RED STAG BY JIM BEAM,70,1000,12,23.2,22.05,25.99,Alcohol,wine,Champagne & Sparkling,
321,12373,RED STAG BY JIM BEAM,70,1750,6,33.91,32.23,37.99,Alcohol,wine,Champagne & Sparkling,
321,12374,RED STAG BY JIM BEAM PL,70,50,120,0.85,0.8,0.94,Alcohol,wine,Champagne & Sparkling,
321,12375,RED STAG BY JIM BEAM PL,70,200,48,5.36,5.08,5.99,Alcohol,wine,Champagne & Sparkling,
321,12376,RED STAG BY JIM BEAM PL,70,375,24,9.37,8.89,10.48,Alcohol,wine,Champagne & Sparkling,
321,12377,RED STAG BY JIM BEAM PL,70,750,12,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,72383,RED STAG W/3-50MLS,80,750,6,18.74,17.8,20.99,Alcohol,wine,Champagne & Sparkling,
321,72677,RED STAG W/4-50MLS,80,750,6,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,72678,RED STAG W/50ML JB HONEY PL,80,375,12,9.37,8.89,10.48,Alcohol,wine,Champagne & Sparkling,
321,72431,RED STAG W/50ML RED STAG CIDER,80,750,12,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,72527,RED STAG W/50ML RS SPICED,80,750,12,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,72555,RED STAG/50ML J BEAM MAPLE PL,80,375,24,9.37,8.89,10.48,Alcohol,wine,Champagne & Sparkling,
321,10392,RED STAG HARDCORE CIDER,80,750,12,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,10393,RED STAG HARDCORE CIDER PL,80,50,120,0.85,0.8,0.94,Alcohol,wine,Champagne & Sparkling,
321,10394,RED STAG HARDCORE CIDER PL,,80,375,9.37,8.89,10.48,Alcohol,wine,Champagne & Sparkling,
321,8520,RED STAG HONEY TEA,,80,750,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,8521,RED STAG HONEY TEA PL,,80,50,0.85,0.8,0.94,Alcohol,wine,Champagne & Sparkling,
321,8522,RED STAG HONEY TEA PL,,80,375,9.37,8.89,10.48,Alcohol,wine,Champagne & Sparkling,
321,8523,RED STAG SPICED,,80,750,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,8524,RED STAG SPICED PL,,80,50,0.85,0.8,0.94,Alcohol,wine,Champagne & Sparkling,
321,8525,RED STAG SPICED PL,,80,375,9.37,8.89,10.48,Alcohol,wine,Champagne & Sparkling,
321,8150,REDEMPTION HIGH-RYE BBN,,92,750,26.78,25.44,29.99,Alcohol,wine,Champagne & Sparkling,
321,11562,RHETORIC-20 YR,,90,750,80.36,76.33,89.99,Alcohol,,,
321,94180,ROCK HILL FARMS BBN,100,,750,49.11,46.64,54.99,Alcohol,,,
321,11565,ROUGH RIDER STRAIGHT BOURBON,,90,750,32.45,30.83,36.35,Alcohol,,Whiskey,Straight Bourbon
321,12271,SMOOTH AMBLER CONTRADICTION,100,,750,56.24,53.43,62.99,Alcohol,,,
321,12574,SMOOTH AMBLER OLD SCOUT SNGL,,99,750,42.86,40.7,47.99,Alcohol,,,
321,10287,SMOOTH AMBLER OLD SCOUT STRAIG,,99,750,35.71,33.93,40,Alcohol,,,
321,10377,SMOOTH AMBLER OLD SCOUT TEN,100,,750,49.11,46.64,54.99,Alcohol,,,
321,10527,STAGG JR,134.4,,750,44.62,42.37,49.96,Alcohol,,,
321,10695,TATOOSH BOURBON,,80,750,40.13,38.14,44.96,Alcohol,,Whiskey,Bourbon
321,8152,TEMPTATION,,82,750,23.2,22.05,25.99,Alcohol,,,
321,8922,TEN HIGH,,80,200,2.66,2.54,2.99,Alcohol,,,
321,8923,TEN HIGH,,80,375,4.89,4.66,5.49,Alcohol,,,
321,8927,TEN HIGH,,80,750,6.68,6.35,7.49,Alcohol,,,
321,96940,TEN HIGH,,80,1000,8.91,8.48,9.99,Alcohol,,,
321,8928,TEN HIGH,,80,1750,15.62,14.82,17.48,Alcohol,,,
321,8937,TEN HIGH PL,,80,750,6.68,6.35,7.49,Alcohol,,,
321,11869,TR CITY WHISKEY CO CASK LTD ED,112,,750,44.62,42.37,49.96,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,8972,TRAVERSE CITY WHISKEY CO,,86,750,26.78,25.44,29.99,Alcohol,spirits,Brandy & Cognac,Brandy De Jerez
321,10413,TRAVERSE CITY WHSKY CO CHERRY,,80,750,26.78,25.44,29.99,Alcohol,,,
321,9535,VAN WINKLE SPECIAL RESERVE BBN,,90.4,750,53.57,50.88,59.99,Alcohol,,,
321,93460,VERY OLD BARTON BOURBON 90,,90,750,12.49,11.87,13.99,Alcohol,,Whiskey,Bourbon
321,92876,W.L.,WELLER SPECIAL RESERVE,90,750,17.86,16.95,19.99,Alcohol,,,
321,10465,W.L.,WELLER SPECIAL RESERVE,90,1750,40.16,38.16,44.99,Alcohol,,,
321,12489,W.L. WELLER-12 YR,,90,750,26.78,25.44,29.99,Alcohol,,,
321,10565,WATHEN'S SINGLE BARREL,,94,750,29.7,28.22,33.27,Alcohol,,,
321,11750,WILLIAM LARUE WELLER,134.8,,750,71.41,67.85,79.99,Alcohol,,,
321,10555,YELLOW ROSE DOUBLE BARREL,,86,750,39.6,37.61,44.34,Alcohol,,,
321,11422,13TH COLONY SOUTHERN BOURBON,,95,750,33.91,32.23,37.99,Alcohol,,Whiskey,Bourbon
321,2362,1792 SMALL BATCH,,93.7,750,28.57,27.13,31.99,Alcohol,,,
321,12396,1792 SMALL BATCH,,93.7,1750,58.91,55.98,65.99,Alcohol,,,
,,,,,,,,,Alcohol,,,
321,9897,BALCONES BRIMSTONE,106,,750,53.63,50.96,60.08,Alcohol,,,
321,9315,EVERCLEAR LIGHTNIN,,90,750,13.37,12.69,14.96,Alcohol,,,
321,10924,GEORGE DICKEL WHITE,,91,750,21.41,20.35,23.99,Alcohol,wine,Champagne & Sparkling,
321,9771,GR TRAV DIST 100% CORN WHISKEY,,86,750,26.78,25.44,29.99,Alcohol,spirits,Whiskey,Corn Whiskey
321,9714,JIM BEAM JACOB'S GHOST,,80,375,11.61,11.02,12.99,Alcohol,,,
321,9500,JIM BEAM JACOB'S GHOST,,80,750,22.32,21.2,24.99,Alcohol,,,
321,9715,JIM BEAM JACOB'S GHOST PL,,80,50,0.85,0.8,0.94,Alcohol,,,
321,72709,JIM BEAM JACOB'S GHOST/3-50ML,,80,750,22.32,21.2,24.99,Alcohol,,,
321,10486,PALMETTO MOONSHINE,105,,750,17.86,16.95,19.99,Alcohol,,,
321,11987,PINCKNEY BEND CORN WHISKEY,,83,750,26.78,25.44,29.99,Alcohol,spirits,Whiskey,Corn Whiskey
321,9166,PRICHARD'S LINCOLN CO LIGHTING,,90,750,17.86,16.95,19.99,Alcohol,,,
,,,,,,,,,Alcohol,,,
321,5300,(RI) 1,,92,750,41.95,39.86,46.99,Alcohol,,,
321,11673,BLACK MAPLE HILL OREGON,,95,750,114.95,109.21,128.75,Alcohol,,,
321,11686,BULLEIT 95 RYE,,90,375,14.25,13.54,15.96,Alcohol,,,
321,7667,BULLEIT 95 RYE,,90,750,25.87,24.56,28.96,Alcohol,,,
321,9892,BULLEIT 95 RYE,,90,1000,33,31.35,36.96,Alcohol,,,
321,11033,BULLEIT 95 RYE,,90,1750,47.29,44.92,52.96,Alcohol,,,
321,72720,BULLEIT 95 RYE W/FLASK,,90,750,25.87,24.56,28.96,Alcohol,,,
321,72399,BULLEIT 95 RYE/50ML KETEL ONE,,90,750,25.87,24.56,28.96,Alcohol,,,
321,11392,CODY ROAD RYE WHISKEY,,80,750,32.59,30.95,36.49,Alcohol,spirits,Whiskey,Rye Whiskey
321,12337,FIVE FATHERS PURE RYE MALT,110,,375,37.4,35.54,41.9,Alcohol,beer,Hard Cider,
321,9433,GEORGE DICKEL RYE,,90,750,22.32,21.2,24.99,Alcohol,,,
321,9434,GEORGE DICKEL RYE,,90,1000,26.75,25.41,29.96,Alcohol,,,
321,10933,HIGH WEST DOUBLE RYE,,92,375,22.83,21.68,25.56,Alcohol,,,
321,10934,HIGH WEST DOUBLE RYE,,92,750,33,31.35,36.96,Alcohol,,,
321,12236,HIGH WEST MIDWINTER NIGHT DRAM,,98.6,750,72.88,69.25,81.64,Alcohol,,,
321,10935,HIGH WEST RENDEZVOUS RYE,,92,375,31.63,30.06,35.44,Alcohol,,,
321,10936,HIGH WEST RENDEZVOUS RYE,,92,750,45.93,43.64,51.45,Alcohol,,,
321,10937,HIGH WEST SILVER OMG PURE RYE,,98.6,750,33,31.35,36.96,Alcohol,,,
321,10732,J.P.,WISER'S RYE,80,375,5.36,5.08,5.99,Alcohol,,,
321,10591,J.P. WISER'S RYE,,80,50,0.87,0.81,0.96,Alcohol,,,
321,10592,J.P. WISER'S RYE,,80,750,16.07,15.26,17.99,Alcohol,,,
321,10593,J.P. WISER'S RYE,,80,1000,26.78,25.44,29.99,Alcohol,,,
321,11231,JAMES OLIVER RYE WHISKEY,100,,750,26.78,25.44,29.99,Alcohol,spirits,Whiskey,Rye Whiskey
321,12316,JIM BEAM RYE,,90,750,19.62,18.62,21.96,Alcohol,,,
321,8644,KNOB CREEK RYE,100,,750,32.12,30.5,35.96,Alcohol,,,
321,10632,LOCK STOCK & BARREL,101.3,,750,107.12,101.75,119.96,Alcohol,,,
321,11788,MASTERSON'S-10 YR,,90,750,70.13,66.64,78.56,Alcohol,,,
321,10857,MICHTER'S STRAIGHT RYE,,84.8,750,35.61,33.82,39.87,Alcohol,,,
321,8850,OLD OVERHOLT,,80,750,19.62,18.62,21.96,Alcohol,,,
321,11121,OYO RYE WHISKEY,110,,750,31.63,30.06,35.44,Alcohol,spirits,Whiskey,Rye Whiskey
321,8993,PRICHARDS RYE WHISKEY,,86,750,47.3,44.93,52.97,Alcohol,spirits,Whiskey,Rye Whiskey
321,12418,REBEL YELL SMALL BATCH RYE,,90,750,22.32,21.2,24.99,Alcohol,,,
321,8595,REDEMPTION RYE,,92,750,31.24,29.68,34.99,Alcohol,wine,Champagne & Sparkling,
321,12364,REDEMPTION WHITE RYE,,92,750,19.62,18.62,21.96,Alcohol,wine,Champagne & Sparkling,
321,8151,RIVERBOAT RYE,,80,750,20.53,19.5,22.99,Alcohol,,,
321,10008,RIVERBOAT RYE,80,1000,12,23.2,22.05,25.99,Alcohol,,,
321,12113,ROGUE OREGON RYE WHISKEY,80,750,12,41.94,39.85,46.98,Alcohol,spirits,Whiskey,Rye Whiskey
321,11564,ROUGH RIDER BULL MOOSE,90,750,6,32.45,30.83,36.35,Alcohol,,,
321,11743,SAZERAC RYE-18 YR,90,750,3,71.41,67.85,79.99,Alcohol,,,
321,3186,SAZERAC RYE-6 YR,90,750,6,24.99,23.74,27.99,Alcohol,,,
321,10528,SMOOTH AMBLER OLD SCOUT RYE,99,750,6,39.28,37.31,43.99,Alcohol,,,
321,12260,TATOOSH RYE,86,750,6,40.13,38.14,44.96,Alcohol,,,
321,11748,THOMAS H HANDY SAZERAC,129,750,3,71.41,67.85,79.99,Alcohol,,,
321,11749,VAN WINKLE FAM RSRV RYE-13 YR,95.6,750,3,89.28,84.81,99.99,Alcohol,,,
321,12531,WHISTLE PIG STRAIGHT RYE,100,750,6,68.75,65.31,77,Alcohol,,,
321,10553,YELLOW ROSE,90,750,12,39.6,37.61,44.34,Alcohol,,,
321,9538,13TH COLONY SOUTHERN RYE,95,750,6,31.24,29.68,34.99,Alcohol,,,
,,,,,,,,,Alcohol,,,
321,12274,JIM BEAM BONDED,100,750,12,22.32,21.2,24.99,Alcohol,,,
321,84903,OLD GRAND DAD (KY),100,50,120,1.35,1.27,1.5,Alcohol,,,
321,85920,OLD GRAND DAD (KY),100,200,48,4.89,4.66,5.49,Alcohol,,,
321,12103,OLD GRAND DAD (KY),100,375,24,8.91,8.48,9.99,Alcohol,,,
321,12107,OLD GRAND DAD (KY),100,750,12,17.86,16.95,19.99,Alcohol,,,
321,92230,OLD GRAND DAD (KY),100,1750,6,34.82,33.07,38.99,Alcohol,,,
,,,,,,,,,Alcohol,,,
321,11957,ALBERTA RYE DARK BATCH,90,750,6,24.11,22.89,26.99,Alcohol,,,
321,9426,CABIN FEVER MAPLE FLAVORED,80,750,12,17.86,16.95,19.99,Alcohol,wine,Champagne & Sparkling,
321,72582,CABIN FEVER MAPLE W/2-50ML,80,750,12,17.86,16.95,19.99,Alcohol,,,
321,10329,CABOT TRAIL MAPLE WHISKY,63.4,750,12,22.32,21.2,24.99,Alcohol,,,
321,14347,CANADA HOUSE,80,750,12,6.24,5.93,6.99,Alcohol,,,
321,14341,CANADA HOUSE,80,1000,12,8.47,8.05,9.49,Alcohol,,,
321,14348,CANADA HOUSE,80,1750,6,13.37,12.69,14.96,Alcohol,,,
321,14342,CANADA HOUSE PL,80,200,48,1.87,1.76,2.08,Alcohol,,,
321,14343,CANADA HOUSE PL,80,375,24,3.57,3.38,3.99,Alcohol,,,
321,14357,CANADA HOUSE PL,80,750,12,6.24,5.93,6.99,Alcohol,,,
321,85223,CANADIAN CLUB,80,50,120,1.14,1.1,1.29,Alcohol,,,
321,8516,CANADIAN CLUB,80,100,48,1.78,1.69,1.99,Alcohol,,,
321,14107,CANADIAN CLUB,80,750,12,12.49,11.87,13.99,Alcohol,,,
321,14101,CANADIAN CLUB,80,1000,12,16.07,15.26,17.99,Alcohol,,,
321,14108,CANADIAN CLUB,80,1750,6,26.78,25.44,29.99,Alcohol,,,
321,14102,CANADIAN CLUB PL,80,200,48,3.12,2.95,3.48,Alcohol,,,
321,6853,CANADIAN CLUB PL,80,375,12,6.24,5.93,6.99,Alcohol,,,
321,14127,CANADIAN CLUB PL,80,750,12,12.49,11.87,13.99,Alcohol,,,
321,72552,CANADIAN CLUB/50ML DEK APPL PL,80,375,12,6.24,5.93,6.99,Alcohol,,,
321,72139,CANADIAN CLUB/50ML DOCK 57 PL,80,375,12,6.24,5.93,6.99,Alcohol,,,
321,72160,CANADIAN CLUB W/GLS,80,750,6,12.49,11.87,13.99,Alcohol,,,
321,72127,CANADIAN CLUB W/50ML DOCK 57,80,750,12,12.49,11.87,13.99,Alcohol,,,
321,761,CANADIAN CLUB CLASSIC-12 YR,80,750,12,21.41,20.35,23.99,Alcohol,,,
321,760,CANADIAN CLUB CLASSIC-12 YR,80,1000,12,24.99,23.74,27.99,Alcohol,,,
321,8710,CANADIAN CLUB DOCK 57,80,50,60,0.85,0.8,0.94,Alcohol,,,
321,8727,CANADIAN CLUB DOCK 57,80,375,24,4.45,4.23,4.99,Alcohol,,,
321,8681,CANADIAN CLUB DOCK 57,80,750,12,8.91,8.48,9.99,Alcohol,,,
321,91650,CANADIAN CLUB RESERVE,80,1000,12,19.62,18.62,21.96,Alcohol,,,
321,91760,CANADIAN CLUB RESERVE,80,1750,6,31.24,29.68,34.99,Alcohol,,,
321,93050,CANADIAN CLUB RESERVE-9 YR,80,750,12,16.07,15.26,17.99,Alcohol,,,
321,93080,CANADIAN CLUB SHERRY CASK,82.6,750,12,19.62,18.62,21.96,Alcohol,,,
321,8806,CANADIAN GOLD,80,375,24,3.36,3.18,3.75,Alcohol,,,
321,7145,CANADIAN GOLD,80,750,12,5.8,5.5,6.49,Alcohol,,,
321,7146,CANADIAN GOLD,80,1000,12,7.12,6.75,7.96,Alcohol,,,
321,7147,CANADIAN GOLD PL,80,1750,6,12.49,11.87,13.99,Alcohol,,,
321,88280,CANADIAN HUNTER,80,375,24,3.65,3.48,4.1,Alcohol,,,
321,14897,CANADIAN HUNTER,80,750,12,6.57,6.23,7.35,Alcohol,,,
321,666,CANADIAN HUNTER,80,1000,12,8.36,7.93,9.35,Alcohol,,,
321,7980,CANADIAN HUNTER PL,80,50,120,0.88,0.85,1,Alcohol,,,
321,665,CANADIAN HUNTER PL,80,200,48,1.84,1.74,2.05,Alcohol,,,
321,667,CANADIAN HUNTER PL,80,750,12,6.57,6.23,7.35,Alcohol,,,
321,84559,CANADIAN HUNTER PL,80,1750,6,13.37,12.69,14.96,Alcohol,,,
321,10743,CANADIAN HUNTER RYE,90,750,12,8.91,8.48,9.99,Alcohol,,,
321,14382,CANADIAN L T D,80,200,48,1.78,1.69,1.99,Alcohol,,,
321,14383,CANADIAN L T D,80,375,24,3.57,3.38,3.99,Alcohol,,,
321,14387,CANADIAN L T D,80,750,12,6.68,6.35,7.49,Alcohol,,,
321,14381,CANADIAN L T D,80,1000,12,8.03,7.62,8.99,Alcohol,,,
321,14388,CANADIAN L T D,80,1750,6,13.37,12.69,14.96,Alcohol,,,
321,85216,CANADIAN L T D PL,80,750,12,6.68,6.35,7.49,Alcohol,,,
321,14412,CANADIAN LEAF,80,200,48,1.78,1.69,1.99,Alcohol,,,
321,14413,CANADIAN LEAF,80,375,24,3.47,3.3,3.89,Alcohol,,,
321,14417,CANADIAN LEAF,80,750,12,6.87,6.51,7.68,Alcohol,,,
321,92250,CANADIAN LEAF PL,80,1000,12,8.03,7.62,8.99,Alcohol,,,
321,92420,CANADIAN LEAF PL,80,1750,6,13.37,12.69,14.96,Alcohol,,,
321,6936,CANADIAN RICH & RARE,80,100,48,1.41,1.35,1.59,Alcohol,,,
321,14307,CANADIAN RICH & RARE,80,750,12,7.12,6.75,7.96,Alcohol,,,
321,94515,CANADIAN RICH & RARE,80,1000,12,9.37,8.89,10.48,Alcohol,,,
321,14308,CANADIAN RICH & RARE,80,1750,6,16.07,15.26,17.99,Alcohol,,,
321,95830,CANADIAN RICH & RARE PL,80,200,48,1.91,1.83,2.15,Alcohol,,,
321,14303,CANADIAN RICH & RARE PL,80,375,24,3.7,3.52,4.15,Alcohol,,,
321,92760,CANADIAN RICH & RARE PL,80,750,12,7.12,6.75,7.96,Alcohol,,,
321,6603,CARIBOU CROSSING,80,750,6,44.62,42.37,49.96,Alcohol,,,
321,11604,CROWN ROYAL,80,200,44,6.68,6.35,7.49,Alcohol,,,
321,14883,CROWN ROYAL,80,375,24,10.7,10.17,11.99,Alcohol,,,
321,14887,CROWN ROYAL,80,750,12,24.11,22.89,26.99,Alcohol,,,
321,14881,CROWN ROYAL,80,1000,12,31.68,30.1,35.49,Alcohol,,,
321,14888,CROWN ROYAL,80,1750,6,49.99,47.49,55.99,Alcohol,,,
321,3378,CROWN ROYAL PL,80,50,60,1.95,1.86,2.19,Alcohol,,,
321,5226,CROWN ROYAL PL,80,375,24,10.7,10.17,11.99,Alcohol,,,
321,72691,CROWN ROYAL W/APRON,80,750,12,24.11,22.89,26.99,Alcohol,,,
321,72739,CROWN ROYAL W/2 GLS,80,1750,4,49.99,47.49,55.99,Alcohol,,,
321,70144,CROWN ROYAL W/2 ROCKS GLS,80,750,6,24.11,22.89,26.99,Alcohol,,,
321,72334,CROWN ROYAL W/50ML CR MAPLE,80,375,24,10.7,10.17,11.99,Alcohol,,,
321,72335,CROWN ROYAL W/50ML CR MAPLE,80,750,12,24.11,22.89,26.99,Alcohol,,,
321,72265,CROWN ROYAL W/50ML CROWN ROYAL,80,375,24,10.7,10.17,11.99,Alcohol,,,
321,71848,CROWN ROYAL W/50ML CROWN ROYAL,80,750,12,24.11,22.89,26.99,Alcohol,,,
321,7873,CROWN ROYAL BLACK,90,200,48,8.03,7.62,8.99,Alcohol,,,
321,6665,CROWN ROYAL BLACK,90,375,24,13.84,13.14,15.49,Alcohol,,,
321,6664,CROWN ROYAL BLACK,90,750,12,27.66,26.29,30.99,Alcohol,,,
321,6663,CROWN ROYAL BLACK,90,1000,12,34.82,33.07,38.99,Alcohol,,,
321,6662,CROWN ROYAL BLACK,90,1750,6,53.57,50.88,59.99,Alcohol,,,
321,6639,CROWN ROYAL BLACK PL,90,50,60,2.12,2,2.36,Alcohol,,,
321,12634,CROWN ROYAL HAND SELECTED BRRL,103,750,12,49.11,46.64,54.99,Alcohol,,,
321,9258,CROWN ROYAL MAPLE,80,50,60,1.95,1.86,2.19,Alcohol,,,
321,9280,CROWN ROYAL MAPLE,80,200,48,6.41,6.1,7.19,Alcohol,,,
321,9281,CROWN ROYAL MAPLE,80,375,24,10.7,10.17,11.99,Alcohol,,,
321,9282,CROWN ROYAL MAPLE,80,750,12,24.11,22.89,26.99,Alcohol,,,
321,9283,CROWN ROYAL MAPLE,80,1000,12,31.68,30.1,35.49,Alcohol,,,
321,9284,CROWN ROYAL MAPLE,80,1750,6,49.99,47.49,55.99,Alcohol,,,
321,72473,CROWN ROYAL MAPLE W/4 COASTERS,80,750,12,24.11,22.89,26.99,Alcohol,,,
321,12635,CROWN ROYAL NORTH HARVEST RYE,90,375,24,13.84,13.14,15.49,Alcohol,,,
321,12636,CROWN ROYAL NORTH HARVEST RYE,90,750,12,27.66,26.29,30.99,Alcohol,,,
321,12637,CROWN ROYAL NORTH HARVEST RYE,90,1000,12,34.82,33.07,38.99,Alcohol,,,
321,11937,CROWN ROYAL REGAL APPLE,70,375,24,10.7,10.17,11.99,Alcohol,,,
321,11938,CROWN ROYAL REGAL APPLE,70,750,12,24.11,22.89,26.99,Alcohol,,,
321,11939,CROWN ROYAL REGAL APPLE,70,1000,12,31.68,30.1,35.49,Alcohol,,,
321,11940,CROWN ROYAL REGAL APPLE,70,1750,6,49.99,47.49,55.99,Alcohol,,,
321,11914,CROWN ROYAL REGAL APPLE PL,70,50,60,1.95,1.86,2.19,Alcohol,,,
321,11915,CROWN ROYAL REGAL APPLE PL,70,200,44,6.68,6.35,7.49,Alcohol,,,
321,72740,CROWN ROYAL REGAL APPLE/2-50ML,70,750,12,24.11,22.89,26.99,Alcohol,,,
321,87453,CROWN ROYAL SPECIAL RESERVE,80,50,60,3.57,3.38,3.99,Alcohol,,,
321,14853,CROWN ROYAL SPECIAL RESERVE,80,375,12,18.74,17.8,20.99,Alcohol,,,
321,14857,CROWN ROYAL SPECIAL RESERVE,80,750,12,39.28,37.31,43.99,Alcohol,,,
321,14858,CROWN ROYAL SPECIAL RESERVE,80,1750,6,73.2,69.55,81.99,Alcohol,,,
321,72628,CROWN ROYAL RESERVE/4 COASTERS,80,750,6,39.28,37.31,43.99,Alcohol,,,
321,10796,CROWN ROYAL XO,80,750,12,44.62,42.37,49.96,Alcohol,,,
321,3441,CROWN ROYAL XR,80,750,6,116.07,110.26,129.99,Alcohol,,,
321,11553,CROWN ROYAL 75TH ANNIVERSARY,80,750,6,66.95,63.61,74.99,Alcohol,,,
321,72766,CROWN RYL VARIETY CASE/SHOT GL,70,750,12,24.11,22.89,26.99,Alcohol,,,
321,72741,CROWN RYL VARIETY CASE/2-50ML,70,750,12,24.11,22.89,26.99,Alcohol,,,
321,11182,GLEN BRETON RARE-10 YR,86,750,6,62.49,59.37,69.99,Alcohol,,,
321,10595,J.P. WISER'S SPICED VANILLA,86,50,120,0.87,0.81,0.96,Alcohol,,,
321,10597,J.P. WISER'S SPICED VANILLA,86,750,12,16.07,15.26,17.99,Alcohol,,,
321,99630,JAMES FOXE CANADIAN,80,750,12,5.58,5.29,6.24,Alcohol,,,
321,99870,JAMES FOXE CANADIAN,80,1750,6,12.49,11.87,13.99,Alcohol,,,
321,10774,LEGACY,80,750,6,17.86,16.95,19.99,Alcohol,,,
321,14227,LORD CALVERT CANADIAN,80,750,12,8.03,7.62,8.99,Alcohol,,,
321,88855,LORD CALVERT CANADIAN,80,1000,12,9.82,9.32,10.99,Alcohol,,,
321,85536,LORD CALVERT CANADIAN PL,80,750,12,7.59,7.2,8.49,Alcohol,,,
321,87320,LORD CALVERT CANADIAN PL,80,1750,6,15.62,14.82,17.48,Alcohol,,,
321,72396,LORD CALVERT W/SUNGLASSES PL,80,1750,6,15.62,14.82,17.48,Alcohol,,,
321,11169,LOT NO. 40,86,750,6,40.16,38.16,44.99,Alcohol,,,
321,9755,MOUNT ROYAL LIGHT,54,1000,12,11.61,11.02,12.99,Alcohol,,,
321,9756,MOUNT ROYAL LIGHT PL,54,1750,6,17.86,16.95,19.99,Alcohol,,,
321,96390,NORTHERN LIGHTS CANADIAN,80,200,48,1.84,1.74,2.05,Alcohol,,,
321,96730,NORTHERN LIGHTS CANADIAN,80,375,24,3.43,3.27,3.85,Alcohol,,,
321,14947,NORTHERN LIGHTS CANADIAN,80,750,12,6.24,5.93,6.99,Alcohol,,,
321,98390,NORTHERN LIGHTS CANADIAN,80,1000,12,7.86,7.45,8.79,Alcohol,,,
321,14948,NORTHERN LIGHTS CANADIAN,80,1750,6,12.93,12.29,14.49,Alcohol,,,
321,14957,NORTHERN LIGHTS CANADIAN PL,80,750,12,6.24,5.93,6.99,Alcohol,,,
321,10570,PIKE CREEK,80,750,6,26.78,25.44,29.99,Alcohol,,,
321,11471,RICH & RARE CARAMEL,70,750,12,8.03,7.62,8.99,Alcohol,,,
321,11415,RICH & RARE CARAMEL PL,70,50,60,0.88,0.85,1,Alcohol,,,
321,7966,RICH & RARE RESERVE,80,750,6,9.82,9.32,10.99,Alcohol,,,
321,7967,RICH & RARE RESERVE PL,80,50,60,0.88,0.85,1,Alcohol,,,
321,7981,RICH & RARE RESERVE PL,80,1750,6,17.86,16.95,19.99,Alcohol,,,
321,85303,ROYAL CANADIAN,80,50,120,0.88,0.85,1,Alcohol,,,
321,14727,ROYAL CANADIAN,80,750,12,7.59,7.2,8.49,Alcohol,,,
321,14721,ROYAL CANADIAN,80,1000,12,10.7,10.17,11.99,Alcohol,,,
321,1066,ROYAL CANADIAN PL,80,100,48,1.51,1.43,1.69,Alcohol,,,
321,14722,ROYAL CANADIAN PL,80,200,48,2.05,1.94,2.29,Alcohol,,,
321,14723,ROYAL CANADIAN PL,80,375,24,3.84,3.64,4.29,Alcohol,,,
321,14737,ROYAL CANADIAN PL,80,750,12,7.59,7.2,8.49,Alcohol,,,
321,1473,ROYAL CANADIAN PL,80,1750,6,16.51,15.68,18.49,Alcohol,,,
321,6604,ROYAL CANADIAN SMALL BATCH,80,750,6,13.37,12.69,14.96,Alcohol,,,
321,84453,SEAGRAM'S V O,80,50,120,1.07,1.01,1.19,Alcohol,,,
321,14902,SEAGRAM'S V O,80,200,48,3.57,3.38,3.99,Alcohol,,,
321,14903,SEAGRAM'S V O,80,375,24,6.68,6.35,7.49,Alcohol,,,
321,14907,SEAGRAM'S V O,80,750,12,12.49,11.87,13.99,Alcohol,,,
321,14901,SEAGRAM'S V O,80,1000,12,16.07,15.26,17.99,Alcohol,,,
321,14908,SEAGRAM'S V O,80,1750,6,26.78,25.44,29.99,Alcohol,,,
321,85236,SEAGRAM'S V O GOLD,80,750,12,16.51,15.68,18.49,Alcohol,,,
321,87406,SEAGRAM'S V O GOLD,80,1000,12,19.18,18.23,21.49,Alcohol,,,
321,87416,SEAGRAM'S V O GOLD,80,1750,6,33.03,31.37,36.99,Alcohol,,,
321,779,SEAGRAM'S V O PL,80,750,12,12.49,11.87,13.99,Alcohol,,,
321,93040,TANGLE RIDGE CANADIAN,80,750,12,16.07,15.26,17.99,Alcohol,,,
321,84953,WINDSOR CANADIAN SUPREME,80,50,120,0.85,0.8,0.94,Alcohol,,,
