name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Chardonnay (Alcohol Removed),"With its deep golden hue, and lively tropical fruit aromas, our alcohol-removed Chardonnay is elegance personified. Rich, creamy apple flavors mingle with crisp citrus notes on the palate, leading to an enjoyably tart finish.",,1425165,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/large/2871052/FRE-NV2021-CH-Front-Bottle-LR-200-removebg-preview.png,,https://johnsonbrothers.storefronts.site/p/40SXU,,,,Fre Wines,Wine,Non-alcoholic,White,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,White
Chardonnay (Alcohol Removed),"With its deep golden hue, and lively tropical fruit aromas, our alcohol-removed Chardonnay is elegance personified. Rich, creamy apple flavors mingle with crisp citrus notes on the palate, leading to an enjoyably tart finish.",,1602900,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/large/2871052/FRE-NV2021-CH-Front-Bottle-LR-200-removebg-preview.png,,https://johnsonbrothers.storefronts.site/p/40SXU,,,,Fre Wines,Wine,Non-alcoholic,White,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,White
Merlot (Alcohol Removed),"With its plush, luxurious taste, and gorgeous garnet color, our alcohol-removed Merlot delivers plenty of style and grace. With seductive black plum aromas and soft cherry and spice flavors, our Merlot is velvety smooth, with a full, rich finish",,1542341,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/12694/6c9f612770ac002c31870.png?1494604068,,https://johnsonbrothers.storefronts.site/p/TWA1I,,,,Fre Wines,Wine,Non-alcoholic,Red,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,Red
Moscato (Alcohol Removed),"Our decadent alcohol-removed Moscato opens with gorgeous aromas of rose petals and peaches, framed by a palate of sweet, creamy flavors and a lovely, lingering finish",,1171334,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3028974/fd7c59ba4f5ec78b73a18.png?1710358131,,https://johnsonbrothers.storefronts.site/p/5PJ9T,,,,Fre Wines,Wine,Non-alcoholic,White,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,White
Premium Red (Alcohol Removed),"Deep ruby red in color, our alcohol-removed Red Blend opens with ripe, black cherry aromas. The palate is rich and smooth, with bright fruit flavors, framed by a subtle smoky character and a lingering finish.",,1999401,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/480936/482cd97ae041aa2471a40.png?1540851631,,https://johnsonbrothers.storefronts.site/p/UQGHV,,,,Fre Wines,Wine,Non-alcoholic,Red,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,Red
Rosé (Alcohol Removed),"Fre alcohol-removed Rosé is a delicate, pink-hued wine, with lively strawberry and citrus flavors. The palate is crisp and fruity, with ripe berry accents and a beautiful, refreshing finish.",,1885541,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1423036/d3d13fc93fb25cea1aa15.png?1577108951,,https://johnsonbrothers.storefronts.site/p/T2EOX,,,,Fre Wines,Wine,Non-alcoholic,Rosé,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,Rosé
Sauvignon Blanc Alcohol Removed,"FRE alcohol-removed Sauvignon Blanc offers fresh notes of green grass, and soft, tropical fruit aromas. With each sip you will find bright acidity with delicious passion fruit and mango flavors, classically characteristic of a California Sauvignon Blanc. The slight dry finish will leave you reaching for another glass.",,1873317,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3107516/aac2d377591292730f45f.png?1714590420,,https://johnsonbrothers.storefronts.site/p/RQVD0,,,,Fre Wines,Wine,Non-alcoholic,White,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,White
Sparkling Brut (Alcohol Removed),"The cascading bubbles and delicate effervescence of our alcohol-removed sparkling wine elevates any occasion. A fragrant bouquet of green apple and ripe pear is balanced by a crisp palate of apple and strawberry. This bubbly is beautifully balanced with a dry, refreshing finish.",,1664272,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1423058/c7f7bed1b64226034353a.png?1577109602,,https://johnsonbrothers.storefronts.site/p/7B6ZY,,,,Fre Wines,Wine,Non-alcoholic,White,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,White
White Zinfandel (Alcohol Removed),"With its delicate rose color and luscious taste, our alcohol-removed White Zinfandel is reminiscent of sun-drenched summer day. Fragrant strawberry and cranberry aromas lead to refreshing flavors of ripe berries, followed by a pleasant, lingering finish. Best served well-chilled, our White Zinfandel makes a delightful aperitif or picnic pour.",,1205339,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/12702/8610cd398a4662530f8c7.png?1494604174,,https://johnsonbrothers.storefronts.site/p/NA95T,,,,Fre Wines,Wine,Non-alcoholic,Rosé,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Non-alcoholic,Rosé
Cabernet Sauvignon Reserve Alexander Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1001249,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3239757/facae1f31b51090cb3b58.png?1722409260,,https://johnsonbrothers.storefronts.site/p/3K0TB,,,,Frei Brothers,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay Reserve Russian River Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1082952,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3240163/283db2b3d567b383a80ad.png?1722415102,,https://johnsonbrothers.storefronts.site/p/B0PIG,,,,Frei Brothers,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot Reserve Dry Creek Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1306071,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3239656/5c796d7000338354b0fc2.png?1722407750,,https://johnsonbrothers.storefronts.site/p/5RIHI,,,,Frei Brothers,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Noir Reserve Russian River Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1478480,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3239988/597fefb989e588a95dd55.png?1722414523,,https://johnsonbrothers.storefronts.site/p/860YL,,,,Frei Brothers,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc Reserve Russian River Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1915245,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3240062/95d806483f4a44e2f9f21.png?1722414912,,https://johnsonbrothers.storefronts.site/p/ACIJU,,,,Frei Brothers,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Alcohol Removed Sparkling Rose,"The color is very attractive pale pink with persistent bubbles. On the nose there are mainly wild berries such as raspberry and strawberry, along with floral notes and tropical fruits. On the palate it is especially fruity, fresh and pleasant. It fills the mouth, expressing the good quality of its raw material. The very well balanced acidity and the medium size bubbles produce a very refreshing mouth feel. ",,1398594,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2214779/ce9937298d6a598ef147e.png?1646684638,,https://johnsonbrothers.storefronts.site/p/1NE8M,,,,Freixenet,Wine,Non-alcoholic,Rosé,,johnson brothers,Freixenet USA,Spain,Alcohol,Wine,Non-alcoholic,Rosé
Alcohol Removed Sparkling White,"color  : Pale bright yellow with persistent bubbles
Aroma : Refreshing tropical notes and elegant citrus hints
Palate : Lively, fruity, and especially refreshing. It fills the mouth, and expresses the good quality of the base wine. The very well balanced acidity and the medium size bubbles produce a very pleasant mouth feel",,1691433,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2665817/ece35dc06b3e01fb40247.png?1687275096,,https://johnsonbrothers.storefronts.site/p/MX3ZH,,,,Freixenet,Wine,Non-alcoholic,White,,johnson brothers,Freixenet USA,Spain,Alcohol,Wine,Non-alcoholic,White
Asti,"Aroma : Peach, citrus with subtle hints of white flower
Palate : On the palate, it is fresh and elegant with a finish reminiscent of honey and sweet fruits.",,1088108,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2632050/c207f894c7768f1122c07.png?1684503627,,https://johnsonbrothers.storefronts.site/p/QVNH2,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Italy,Alcohol,Wine,Sparkling,White
Cava Brut Blanc de Blancs,"Light Bodied - Full baked apple and vanilla flavors create a velvety softness in the mouth. Blanc de Blancs is Freixenet's creamiest style brut. It is considered an easy introduction to Cava for those who have little wine experience, yet is developed enough for the most sophisticated of palettes. The Blanc de Blancs carries a refreshing light and soft taste. The full baked apple and vanilla flavors create a velvety softness in the mouth.",,1301732,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1761372/2eb96925c174dce9c93d5.png?1607420405,,https://johnsonbrothers.storefronts.site/p/ED08A,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Spain,Alcohol,Wine,Sparkling,White
Cava Brut Cordon Negro,"Cordon Negro Brut is a crisp, clean and well-balanced 'cava' sparkling wine. The fresh palate of apple, ripe pear and bright citrus flavors combine with a long finish and an exciting touch of ginger.",,1424728,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2767441/2c6868ff90ff3ab1aae20.png?1695047869,,https://johnsonbrothers.storefronts.site/p/QB6OQ,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Spain,Alcohol,Wine,Sparkling,White
Cava Brut Cordon Negro,"Cordon Negro Brut is a crisp, clean and well-balanced 'cava' sparkling wine. The fresh palate of apple, ripe pear and bright citrus flavors combine with a long finish and an exciting touch of ginger.",,1769620,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2767441/2c6868ff90ff3ab1aae20.png?1695047869,,https://johnsonbrothers.storefronts.site/p/QB6OQ,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Spain,Alcohol,Wine,Sparkling,White
Cava Brut Premium Carta Nevada,"A classic Cava created from an equal proportion of Macabeo, Xarel·lo and Parellada, indigenous to the Penedes region. A star bright yellow, with hints of gold. Mid sized bubbles forming a good crown. Fresh and appealing on the nose. Elegantly floral white flowers (acacia tree subtle), with notes of fresh fruit (green apple) and some subtle notes of citrus (lemon). Well structured in the palate, refreshing, softly balanced acidity with a lively sparkle and a very attractive floral finish. The finishing dosage liquor is made from the same blend of grapes, aged for 12 months in chestnut barrels.",,1325209,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1749455/f45e9c2159b642d7d2536.png?1606137923,,https://johnsonbrothers.storefronts.site/p/TU9YP,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Spain,Alcohol,Wine,Sparkling,White
Cava Cordon Negro Extra Dry Métode Traditionnelle,"Cordon Negro Brut Extra Dry pleases a variety of palates. Earthy, fruity, and blessed with peach, melon and candied citrus essence, this cava leads up to a long, smooth finale of intoxicating flavors and aromas.",,1749770,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2597870/234a63bf30253bf8d426b.png?1681327054,,https://johnsonbrothers.storefronts.site/p/5SBHN,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Spain,Alcohol,Wine,Sparkling,White
Garda Pinot Grigio,"Our Pinot Grigio is packed full of fruity and floral flavours. You will also get subtle hints of citrus too, making it a well-balanced wine perfect to drink on it's own on a hot summer’s day.",,1572354,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3163935/e375f2ee2d3f8198aa846.png?1717698742,,https://johnsonbrothers.storefronts.site/p/KKZ5V,,,,Freixenet,Wine,Still,White,,johnson brothers,Freixenet USA,Italy,Alcohol,Wine,Still,White
Italian Sparkling Rosé Wine,"Gold Medal at Effervescents du Monde® 2023! Freixenet Italian Rosé is fresh and fruity with the delicate aroma of red fruits and an elegant base of white flowers and apples. On the palate, the alluring, sweet red fruits blended in perfectly light, effervescent bubbles make this a delightful wine to be enjoyed on its own.",,1581470,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2888110/26f4df5e3955d3133f457.png?1702489629,,https://johnsonbrothers.storefronts.site/p/ZTMRA,,,,Freixenet,Wine,Sparkling,Rosé,,johnson brothers,Freixenet USA,Italy,Alcohol,Wine,Sparkling,Rosé
Italian Sparkling Rosé Wine,"Gold Medal at Effervescents du Monde® 2023! Freixenet Italian Rosé is fresh and fruity with the delicate aroma of red fruits and an elegant base of white flowers and apples. On the palate, the alluring, sweet red fruits blended in perfectly light, effervescent bubbles make this a delightful wine to be enjoyed on its own.",,1741308,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2888110/26f4df5e3955d3133f457.png?1702489629,,https://johnsonbrothers.storefronts.site/p/ZTMRA,,,,Freixenet,Wine,Sparkling,Rosé,,johnson brothers,Freixenet USA,Italy,Alcohol,Wine,Sparkling,Rosé
Prosecco,"Freixenet Prosecco is golden straw with lively effervescence and fresh aromas of citrus, apple and flowers. Clean and fresh on the palate with tones of ripe lemon, green apple and grapefruit. The finish is light and fresh.",,1802458,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2599409/9de810e304053093016c8.png?1681394738,,https://johnsonbrothers.storefronts.site/p/MEJYG,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Italy,Alcohol,Wine,Sparkling,White
Prosecco,"Freixenet Prosecco is golden straw with lively effervescence and fresh aromas of citrus, apple and flowers. Clean and fresh on the palate with tones of ripe lemon, green apple and grapefruit. The finish is light and fresh.",,1436703,24,200.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2599409/9de810e304053093016c8.png?1681394738,,https://johnsonbrothers.storefronts.site/p/MEJYG,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Italy,Alcohol,Wine,Sparkling,White
Prosecco,"Freixenet Prosecco is golden straw with lively effervescence and fresh aromas of citrus, apple and flowers. Clean and fresh on the palate with tones of ripe lemon, green apple and grapefruit. The finish is light and fresh.",,1524294,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2599409/9de810e304053093016c8.png?1681394738,,https://johnsonbrothers.storefronts.site/p/MEJYG,,,,Freixenet,Wine,Sparkling,White,,johnson brothers,Freixenet USA,Italy,Alcohol,Wine,Sparkling,White
Vodka,"FRÏS Vodka is four times distilled and utilizes a patented Freeze Filtered Process that removes impurities. The distilled spirit is then blended with purified water, resulting in a vodka with an exceptionally clean and crisp taste.",,1705432,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1041583/08906b002be4da9c8fe69.png?1616720133,,https://johnsonbrothers.storefronts.site/p/B3WEY,,,,Frïs Vodka,Spirit,Vodka,Vodka,,johnson brothers,Sazerac North America,Denmark,Alcohol,Spirit,Vodka,Vodka
