description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"The bold, delicious taste of Concord grapes in every glass.",100% Purple Grape Juice,10378681,,8 x 46 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/10378681_0.jpg,,,,https://www.chefswarehouse.com/products/10378681/,WELCH'S,,,,WELCH'S,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/10378681_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Soft Drinks"",""product_variants"":[{""code"":""JDE_10378681-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""8 x 46 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10378681""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10378681-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""8 x 46 Oz Case""}}],""businessUnit"":""200001""}]}"
"Oranfrizer blood orange juice is obtained from the juicing of the Sicilian Tarocco, Moro and Sanguinello orange varieties. The citrus groves located on the slopes of Etna, the highest active volcano of Europe, are exposed to a micro-climate unique in the world which yields warmth to the plants during the day and goes down to temperatures near zero at night.
This temperature range is the secret behind the extraordinary pigmentation of the blood oranges that Oranfrizer Juice squeezes. Each litre of fresh-squeezed Red Orange juice there is the juice of about 2.6 kg of Tarocco, Moro and Sanguinello blood oranges ripened and processed by us.",100% Sicilian Blood Orange Juice,BC701695A,,12x950 ML Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/bc701695a_0.jpg,8.05E+12,,,https://www.chefswarehouse.com/products/BC701695A/,ORANFRIZER,,,,RED ISLAND,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/bc701695a_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Sports Drinks"",""product_variants"":[{""code"":""JDE_BC701695A-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x950 ML Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC701695A""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC701695A-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x950 ML Case""}}],""businessUnit"":""200001""}]}"
"This clean and simple recipe is packed with power greens like spinach, kale, and spirulina, mixed with banana, avocado, and matcha for a creamy, smooth taste.",Avocado Green Smoothie,1096072,,6 x 12 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/1096072_0.jpg,8.13E+11,,,https://www.chefswarehouse.com/products/1096072/,PRESSED,,,,PRESSED JUICERY INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/1096072_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Syrups"",""product_variants"":[{""code"":""JDE_1096072-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 12 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096072""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096072-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 12 Oz Case""}}],""businessUnit"":""200001""}]}"
Clamato Juice,Clamato Juice,916734,,12 x 32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/916734_0.jpg,1.00E+13,,,https://www.chefswarehouse.com/products/916734/,CLAMATO,,,,MOTTS USA FOOD SERVICE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/916734_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Tea"",""product_variants"":[{""code"":""JDE_916734-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""916734""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_916734-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 32 Oz Case""}}],""businessUnit"":""200001""}]}"
Cold-pressed and packed with orange goodness for a flood of nutrients.,Pressed Orange Juice,1096073,,6x12 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/1096073_0.jpg,8.13E+11,,,https://www.chefswarehouse.com/products/1096073/,PRESSED,,,,PRESSED JUICERY INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/1096073_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Water"",""product_variants"":[{""code"":""JDE_1096073-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x12 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096073""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096073-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x12 Oz Case""}}],""businessUnit"":""200001""}]}"
A bar mixer. Rose's came about in 1867 when a wonderful coincidence occurred: Lauchlin Rose patented his process of preserving lime juice without using rum at the same time that the 1867 Merchant Shipping Act -- requiring British sailors be provided lime -- was passed.,Lime Juice,GD216,,12 x 25 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/gd216_0.jpg,16600001033,,,https://www.chefswarehouse.com/products/GD216/,ROSES,,,,MOTTS USA FOOD SERVICE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/gd216_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Cocoa"",""product_variants"":[{""code"":""JDE_GD216-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 25 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GD216""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GD216-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 25 Oz Case""}}],""businessUnit"":""200001""},{""code"":""JDE_GD216-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 25 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GD216""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GD216-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 25 Oz Case""}}],""businessUnit"":""200001""}]}"
BLOOD ORANGE JUICE FRESH,Fresh Blood Orange Juice,10508748,,6 x 32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/10508748_0.jpg,,,,https://www.chefswarehouse.com/products/10508748/,NATALIE'S ORCHID ISL,,,,NATALIES ORCHID,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/10508748_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Coffee"",""product_variants"":[{""code"":""JDE_10508748-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10508748""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10508748-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 32 Oz Case""}}],""businessUnit"":""200001""}]}"
Apple Juice 100% Pure Motts is a Dispensed Beverages product in the Beverage category.,Apple Juice 100% Pure Motts,99231,,32x6.75 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/99231_0.jpg,1.00E+13,,,https://www.chefswarehouse.com/products/99231/,MOTTS,,,,MOTTS USA FOOD SERVICE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/99231_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Dispensed Beverages"",""product_variants"":[{""code"":""JDE_99231-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""32x6.75 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""99231""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_99231-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""32x6.75 Oz Case""}}],""businessUnit"":""200001""}]}"
"Made from freshly harvested organic beetroots, Biotta Naturals Beet Juice is wonderful for the immune system. Beet juice contains potassium, vitamin C, folate, antioxidants and fiber. This is a great product to add to homemade smoothies and juices.",Organic Beet Juice,931648,,6x16.9 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/931648_0.jpg,1.09E+13,,,https://www.chefswarehouse.com/products/931648/,BIOTTA,,,,BIOTTA JUICES,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/931648_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Healthcare Beverages"",""product_variants"":[{""code"":""JDE_931648-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x16.9 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""931648""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_931648-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x16.9 Oz Case""}}],""businessUnit"":""200001""}]}"
"V8 is a brand of vegetable juice that is made from a blend of eight different vegetables, including tomatoes, carrots, celery, beets, parsley, lettuce, watercress, and spinach. It is often marketed as a healthy alternative to traditional fruit juices or soda, and can be enjoyed as a refreshing drink or used as a base for cocktails or savory dishes such as soups or stews.",V8 Juice,GJ260,,12x46 Oz CAN Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/gj260_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/GJ260/,V8,,,,CAMPBELL'S,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/gj260_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Juice"",""product_variants"":[{""code"":""JDE_GJ260-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x46 Oz CAN Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GJ260""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GJ260-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x46 Oz CAN Case""}}],""businessUnit"":""200001""}]}"
"Made with 100% juice and the unique, invigorating taste of pink & white grapefruit ""Straight from the Grove®"", it’s your immune system’s daily dose of vitamin C. Plus, it has no sugar added and according to the current dietary guidelines, counts as one cup of fruit, so it tastes good and it’s good for you, too.",Grapefruit Juice Fruit Mixer,GJ291,,12x32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/gj291_0.jpg,1.00E+13,,,https://www.chefswarehouse.com/products/GJ291/,OCEAN SPRAY,,,,OCEAN SPRAY,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices-nectars/gj291_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Juices & Nectars"",""sub-category"":""Juices & Nectars"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Ready to Drink"",""product_variants"":[{""code"":""JDE_GJ291-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GJ291""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GJ291-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x32 Oz Case""}}],""businessUnit"":""200001""}]}"
