description,name,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
Smeraldo Tartufo Bianco USA 7.716 Lbs x 1,Pecorino Tartufo,10915693,,1x3.5 KG Case,,Pecorino Tartufo,,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/10915693/,SMERALDO,,,,CENTRO TRASFORMAZIONE LATTE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""Italy"",""product_variants"":[{""code"":""JDE_10915693-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Case"",""weight"":""1x3.5 KG Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10915693""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10915693-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x3.5 KG Case""}}],""businessUnit"":""200001""}]}"
Brie De Meaux Cheese,Brie De Meaux Cheese,C191,,1x6 LB Piece,,Brie De Meaux Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/c191_0.jpg,,,,https://www.chefswarehouse.com/products/C191/,FROMAGERI ROUZAIRE,,,,ROUZAIRE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/c191_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Brie & Triple Crème"",""sub-category"":""Cheese"",""sub-sub-category"":""Brie & Triple Crème"",""supplier_name"":"""",""country_of_origin"":""France"",""product_variants"":[{""code"":""JDE_C191-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""1x6 LB Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""C191""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_C191-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x6 LB Piece""}}],""businessUnit"":""200001""}]}"
"The traditional aging process results in the classic nutty, straw aroma, smooth texture, and the classic mild, buttery taste. Fermentation during months of maturing produces the familiar “eyes” throughout the cheese. Originally seen as signs of imperfection, today these holes symbolize traditional Swiss quality.",Gruyere Swiss Wheel,CG141,,1x70 LB Case,,Gruyere Swiss Wheel,,,,https://www.chefswarehouse.com/siteassets/pim-images/swiss-alpine-style-/cg141_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/CG141/,EMMI,,,,"EMMI ROTH USA, INC.",Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/swiss-alpine-style-/cg141_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Swiss & Alpine Style"",""sub-category"":""Cheese"",""sub-sub-category"":""Swiss & Alpine Style"",""supplier_name"":"""",""country_of_origin"":""France"",""product_variants"":[{""code"":""JDE_CG141-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x70 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CG141""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CG141-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x70 LB Case""}}],""businessUnit"":""200001""}]}"
,Chs mozz shred feather wm,1108992,,4x5 LB BC,,Chs mozz shred feather wm,,,,https://www.chefswarehouse.comundefined,8.50E+11,,,https://www.chefswarehouse.com/products/1108992/,TUSCANY,,,,TUSCANY CHEESE LLC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Loaves, Slices, & Shreds"",""sub-category"":""Loaves, Slices, & Shreds"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_1108992-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x5 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1108992""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1108992-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x5 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_1108992-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x5 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1108992""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1108992-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x5 LB BC""}}],""businessUnit"":""200001""}]}"
,Briette Cream Cheese,1100679,,10x4.4 Oz Case,,Briette Cream Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/1100679_0.jpg,,,,https://www.chefswarehouse.com/products/1100679/,BRIETTE,,,,CHAMPIGNON NORTH AMERICA,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/1100679_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Cheese"",""sub-sub-category"":""Brie & Triple Crème"",""supplier_name"":"""",""country_of_origin"":""Germany"",""product_variants"":[{""code"":""JDE_1100679-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""10x4.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100679""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100679-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10x4.4 Oz Case""}}],""businessUnit"":""200001""}]}"
"This cheese is made with milk from pasture raised jersey cows infused with cream for a decadent balance of creamy and tangy herbaceous flavor. This cheese has a bloomy exterior, a buttery cream line, and a beautiful triple crème paste and is made with the milk of an exclusive herd of non-GMO jersey cows raised on pasture. A truly artisan cheese, made in small batches and cared for by hand at every stage at Nettle Meadow. Nettle Meadow is first and foremost a farm and animal sanctuary, with a culture of caring from the herd to the curd.",Sugar Loaf Triple Creme,10781904,,6x10 Oz Case CW,,Sugar Loaf Triple Creme,,,,https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/10781904_0.jpg,,,,https://www.chefswarehouse.com/products/10781904/,NETTLE MEADOW,,,,NETTLE MEADOW,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/brie-triple-crème-/10781904_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Cheese"",""sub-sub-category"":""Brie & Triple Crème"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_10781904-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x10 Oz Case CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10781904""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10781904-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x10 Oz Case CW""}}],""businessUnit"":""200001""}]}"
"America’s favorite feta, now whipped! Enjoy feta any way you want with our NEW Whipped Feta Dip & Spread.",CHS Feta Whipped,1101986,,3x2 LB BC,,CHS Feta Whipped,,,,https://www.chefswarehouse.com/siteassets/pim-images/feta-greek-cheese/1101986_0.jpg,,,,https://www.chefswarehouse.com/products/1101986/,ATHENOS,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/feta-greek-cheese/1101986_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Feta & Greek Cheese"",""sub-category"":""Cheese"",""sub-sub-category"":""Feta & Greek Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1101986-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""3x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101986""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101986-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x2 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_1101986-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""3x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101986""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101986-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x2 LB BC""}}],""businessUnit"":""200001""}]}"
Briette Creamy & Blue,Blue Briette Cream Cheese,1100702,,10x4.4 Oz Case,,Blue Briette Cream Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/blue-cheeses-/1100702_0.jpg,,,,https://www.chefswarehouse.com/products/1100702/,BRIETTE,,,,CHAMPIGNON NORTH AMERICA INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/blue-cheeses-/1100702_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Brie & Triple Crème"",""sub-sub-category"":""Blue Cheeses"",""supplier_name"":"""",""country_of_origin"":""Germany"",""product_variants"":[{""code"":""JDE_1100702-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""10x4.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100702""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100702-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10x4.4 Oz Case""}}],""businessUnit"":""200001""}]}"
,Chs pepper jack vegan,10513547N,,11x7 Oz Case,,Chs pepper jack vegan,,,,https://www.chefswarehouse.comundefined,49568270272,,,https://www.chefswarehouse.com/products/10513547N/,FOLLOW YOUR HEART,,,,DOT FOODS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Loaves, Slices, & Shreds"",""sub-category"":""Cheese"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10513547N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""11x7 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10513547N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10513547N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""11x7 Oz Case""}}],""businessUnit"":""200001""}]}"
,Rougette Bavarian Red Cheese,1100696,,2x4.4 LB BC CW,,Rougette Bavarian Red Cheese,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/1100696_0.jpg",,,,https://www.chefswarehouse.com/products/1100696/,ROUGETTE,,,,CHAMPIGNON NORTH AMERICA,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/1100696_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Brie & Triple Crème"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""Germany"",""product_variants"":[{""code"":""JDE_1100696-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x4.4 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100696""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100696-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4.4 LB BC CW""}}],""businessUnit"":""200001""},{""code"":""JDE_1100696-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2x4.4 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100696""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100696-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4.4 LB BC CW""}}],""businessUnit"":""200001""}]}"
,Chs ched sharp yel sliced,10297485N,,6x2 LB Case,,Chs ched sharp yel sliced,,,,https://www.chefswarehouse.comundefined,72830007023,,,https://www.chefswarehouse.com/products/10297485N/,TILLAMOOK,,,,"DOT FOODS, INC.",Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Cheddar"",""sub-category"":""Cheddar"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10297485N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x2 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10297485N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10297485N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x2 LB Case""}}],""businessUnit"":""200001""}]}"
,Grand Noir Blue Cheese,10445783,,1x5.5 LB Piece CW,,Grand Noir Blue Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/blue-cheeses-/10445783_0.jpg,,,,https://www.chefswarehouse.com/products/10445783/,KASEREI CHAMPIGNON,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/blue-cheeses-/10445783_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Blue Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Blue Cheeses"",""supplier_name"":"""",""country_of_origin"":""Germany"",""product_variants"":[{""code"":""JDE_10445783-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""1x5.5 LB Piece CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10445783""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10445783-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5.5 LB Piece CW""}}],""businessUnit"":""200001""}]}"
